,Id,Series,Time,CPU_Load,Power,Network_RX,Network_TX,Inlet_Temperature,CPU1_Temperature,CPU2_Temperature,Fan_speed1,Fan_speed2,Fan_speed3,Fan_speed4,Ram,Ram_Used,No_Of_Running_vms,CPU_cores,CPU_cores_used,Ambient_Temperature,Cooling_Power,Total_Power,CPU_Temp_Max
0,qh2-rcc1632018-10-0911:20:00,qh2-rcc163 ,2018-10-09 11:20:00,19.77,216.4,299831.13,256129.53,19.0,64.13,55.83,8912.17,8908.67,8898.17,8841.0,515639.0,363062.0,11.0,64.0,64.0,83.13,77.48,293.88,64.13
1,qh2-rcc1632018-10-0911:30:00,qh2-rcc163 ,2018-10-09 11:30:00,20.55,220.27,144550.68,394495.94,19.0,65.07,56.03,8932.0,8919.17,8905.17,8842.17,515639.0,363062.0,11.0,64.0,64.0,84.07,78.86,299.13,65.07
2,qh2-rcc1632018-10-0911:40:00,qh2-rcc163 ,2018-10-09 11:40:00,23.1,219.47,2654359.15,2345116.54,19.12,64.78,57.13,8943.67,8921.5,8919.17,8838.67,515639.0,363062.0,11.0,64.0,64.0,83.9,78.58,298.04,64.78
3,qh2-rcc1632018-10-0911:50:00,qh2-rcc163 ,2018-10-09 11:50:00,21.07,216.93,6989205.37,2361154.32,19.07,63.73,56.72,8991.5,8957.67,8955.33,8883.0,515639.0,363062.0,11.0,64.0,64.0,82.8,77.67,294.6,63.73
4,qh2-rcc1632018-10-0912:00:00,qh2-rcc163 ,2018-10-09 12:00:00,21.49,220.4,318112.27,276025.36,19.0,64.75,56.53,9028.83,8989.17,8993.83,8925.0,515639.0,363062.0,11.0,64.0,64.0,83.75,78.91,299.31,64.75
5,qh2-rcc1632018-10-0912:10:00,qh2-rcc163 ,2018-10-09 12:10:00,21.18,218.4,120413.22,450613.4,19.17,64.2,56.52,9046.33,9033.5,9023.0,8960.0,515639.0,363062.0,11.0,64.0,64.0,83.37,78.19,296.59,64.2
6,qh2-rcc1632018-10-0912:20:00,qh2-rcc163 ,2018-10-09 12:20:00,22.64,224.53,775691.54,414867.02,19.0,65.07,56.8,9118.67,9083.67,9090.67,9009.0,515639.0,363062.0,11.0,64.0,64.0,84.07,80.39,304.92,65.07
7,qh2-rcc1632018-10-0912:30:00,qh2-rcc163 ,2018-10-09 12:30:00,23.46,227.6,1297616.35,264213.43,19.17,65.27,57.07,9163.0,9150.17,9143.17,9047.5,515639.0,363062.0,11.0,64.0,64.0,84.43,81.49,309.09,65.27
8,qh2-rcc1632018-10-0912:40:00,qh2-rcc163 ,2018-10-09 12:40:00,20.43,219.2,282396.27,246172.86,19.0,64.72,56.27,8983.33,8961.17,8958.83,8885.33,515639.0,363062.0,11.0,64.0,64.0,83.72,78.48,297.68,64.72
9,qh2-rcc1632018-10-0912:50:00,qh2-rcc163 ,2018-10-09 12:50:00,20.26,217.6,295842.67,179673.44,19.1,65.25,56.6,8969.33,8949.5,8948.33,8885.33,515639.0,363062.0,11.0,64.0,64.0,84.35,77.91,295.51,65.25
10,qh2-rcc1632018-10-0913:00:00,qh2-rcc163 ,2018-10-09 13:00:00,20.84,229.73,330691.26,203561.06,19.0,66.6,57.52,8831.67,8813.0,8810.67,8743.0,515639.0,363062.0,11.0,64.0,64.0,85.6,82.25,311.98,66.6
11,qh2-rcc1632018-10-0913:10:00,qh2-rcc163 ,2018-10-09 13:10:00,19.9,226.8,72636.01,172070.8,19.1,67.17,58.23,8582.0,8558.67,8573.83,8492.17,515639.0,363062.0,11.0,64.0,64.0,86.27,81.2,308.0,67.17
12,qh2-rcc1632018-10-0913:20:00,qh2-rcc163 ,2018-10-09 13:20:00,18.6,229.6,271430.29,627051.63,19.0,67.53,58.67,8691.67,8666.0,8661.33,8571.5,515639.0,363062.0,11.0,64.0,64.0,86.53,82.2,311.8,67.53
13,qh2-rcc1632018-10-0913:30:00,qh2-rcc163 ,2018-10-09 13:30:00,18.69,239.2,279223.42,159187.09,19.13,69.83,58.72,8919.17,8901.67,8895.83,8841.0,515639.0,363062.0,11.0,64.0,64.0,88.97,85.64,324.84,69.83
14,qh2-rcc1632018-10-0913:40:00,qh2-rcc163 ,2018-10-09 13:40:00,19.13,238.13,45453.49,211965.84,19.0,69.75,58.37,8948.33,8929.67,8928.5,8855.0,515639.0,363062.0,11.0,64.0,64.0,88.75,85.26,323.39,69.75
15,qh2-rcc1632018-10-0913:50:00,qh2-rcc163 ,2018-10-09 13:50:00,18.81,233.6,270017.93,187617.98,19.13,69.27,58.42,8897.0,8881.83,8869.0,8782.67,515639.0,363062.0,11.0,64.0,64.0,88.4,83.64,317.24,69.27
16,qh2-rcc1632018-10-0914:00:00,qh2-rcc163 ,2018-10-09 14:00:00,18.97,234.53,311022.36,524344.36,19.0,69.03,57.73,8828.17,8807.17,8799.0,8730.17,515639.0,363062.0,11.0,64.0,64.0,88.03,83.97,318.5,69.03
17,qh2-rcc1632018-10-0914:10:00,qh2-rcc163 ,2018-10-09 14:10:00,19.1,232.67,210174.57,219764.16,19.1,68.43,57.35,8747.67,8759.33,8730.17,8684.67,515639.0,363062.0,11.0,64.0,64.0,87.53,83.3,315.97,68.43
18,qh2-rcc1632018-10-0914:20:00,qh2-rcc163 ,2018-10-09 14:20:00,19.5,233.6,53441.42,181840.87,19.3,68.58,57.92,8914.5,8905.17,8902.83,8801.33,515639.0,363062.0,11.0,64.0,64.0,87.88,83.64,317.24,68.58
19,qh2-rcc1632018-10-0914:30:00,qh2-rcc163 ,2018-10-09 14:30:00,19.16,240.27,66284.8,280488.66,19.02,69.47,57.82,8898.17,8883.0,8881.83,8815.33,515639.0,363062.0,11.0,64.0,64.0,88.48,86.02,326.29,69.47
20,qh2-rcc1632018-10-0914:40:00,qh2-rcc163 ,2018-10-09 14:40:00,19.66,236.0,290830.62,475167.92,19.2,69.1,57.55,8901.67,8893.5,8892.33,8822.33,515639.0,363062.0,11.0,64.0,64.0,88.3,84.49,320.49,69.1
21,qh2-rcc1632018-10-0914:50:00,qh2-rcc163 ,2018-10-09 14:50:00,20.64,233.2,266608.88,146733.45,19.0,67.32,58.47,8887.67,8863.17,8818.83,8787.33,515639.0,363062.0,11.0,64.0,64.0,86.32,83.49,316.69,67.32
22,qh2-rcc1632018-10-0915:00:00,qh2-rcc163 ,2018-10-09 15:00:00,19.6,233.47,103231.08,181665.44,19.03,68.43,57.97,8880.67,8858.5,8850.33,8750.0,515639.0,363062.0,11.0,64.0,64.0,87.47,83.59,317.05,68.43
23,qh2-rcc1632018-10-0915:10:00,qh2-rcc163 ,2018-10-09 15:10:00,18.87,234.0,234427.46,241386.27,19.08,69.65,57.08,8922.67,8920.33,8907.5,8841.0,515639.0,363062.0,11.0,64.0,64.0,88.73,83.78,317.78,69.65
24,qh2-rcc1632018-10-0915:20:00,qh2-rcc163 ,2018-10-09 15:20:00,18.82,232.27,288608.13,421272.47,19.0,67.93,58.05,8850.33,8829.33,8834.0,8753.5,515639.0,363062.0,11.0,64.0,64.0,86.93,83.16,315.42,67.93
25,qh2-rcc1632018-10-0915:30:00,qh2-rcc163 ,2018-10-09 15:30:00,19.47,240.27,1267367.04,327352.65,19.3,69.32,58.42,8884.17,8866.67,8855.0,8804.83,515639.0,363062.0,11.0,64.0,64.0,88.62,86.02,326.29,69.32
26,qh2-rcc1632018-10-0915:40:00,qh2-rcc163 ,2018-10-09 15:40:00,23.05,256.27,702258.31,252471.41,19.03,72.12,60.72,9254.0,9248.17,9230.67,9157.17,515639.0,363062.0,11.0,64.0,64.0,91.15,91.75,348.02,72.12
27,qh2-rcc1632018-10-0915:50:00,qh2-rcc163 ,2018-10-09 15:50:00,28.47,283.73,2305760.98,557196.95,19.35,74.77,64.92,9640.17,9625.0,9619.17,9531.67,515639.0,363062.0,11.0,64.0,64.0,94.12,101.58,385.32,74.77
28,qh2-rcc1632018-10-0916:00:00,qh2-rcc163 ,2018-10-09 16:00:00,30.31,298.93,2619640.25,171196.25,19.58,77.02,65.82,9788.33,9766.17,9763.83,9662.33,515639.0,363062.0,11.0,64.0,64.0,96.6,107.03,405.96,77.02
29,qh2-rcc1632018-10-0916:10:00,qh2-rcc163 ,2018-10-09 16:10:00,30.27,290.93,1700460.14,289295.45,19.33,76.6,65.58,9691.5,9682.17,9670.5,9570.17,515639.0,363062.0,11.0,64.0,64.0,95.93,104.16,395.1,76.6
30,qh2-rcc1632018-10-0916:20:00,qh2-rcc163 ,2018-10-09 16:20:00,29.29,283.33,1502764.36,212168.36,19.57,74.27,64.92,9779.0,9774.33,9779.0,9681.0,515639.0,363062.0,11.0,64.0,64.0,93.83,101.44,384.78,74.27
31,qh2-rcc1632018-10-0916:30:00,qh2-rcc163 ,2018-10-09 16:30:00,31.22,294.8,4476436.97,1485471.21,19.78,76.07,64.75,9802.33,9756.83,9816.33,9720.67,515639.0,363062.0,11.0,64.0,64.0,95.85,105.55,400.35,76.07
32,qh2-rcc1632018-10-0916:40:00,qh2-rcc163 ,2018-10-09 16:40:00,30.41,291.07,3930405.83,253732.43,19.22,75.65,64.97,9728.83,9718.33,9711.33,9595.83,515639.0,363062.0,11.0,64.0,64.0,94.87,104.21,395.28,75.65
33,qh2-rcc1632018-10-0916:50:00,qh2-rcc163 ,2018-10-09 16:50:00,30.33,288.67,2756425.25,222353.66,19.5,75.12,65.2,9675.17,9642.5,9614.5,9525.83,515639.0,363062.0,11.0,64.0,64.0,94.62,103.35,392.02,75.12
34,qh2-rcc1632018-10-0917:00:00,qh2-rcc163 ,2018-10-09 17:00:00,30.04,296.0,2888661.99,294930.43,19.33,76.77,65.47,9720.67,9712.5,9703.17,9625.0,515639.0,363062.0,11.0,64.0,64.0,96.1,105.98,401.98,76.77
