,Id,Series,Time,CPU_Load,Power,Network_RX,Network_TX,Inlet_Temperature,CPU1_Temperature,CPU2_Temperature,Fan_speed1,Fan_speed2,Fan_speed3,Fan_speed4,Ram,Ram_Used,No_Of_Running_vms,CPU_cores,CPU_cores_used,Ambient_Temperature,Cooling_Power,Total_Power,CPU_Temp_Max
0,qh2-rcc1542018-10-0911:20:00,qh2-rcc154 ,2018-10-09 11:20:00,1.91,96.0,482655.85,212339.88,21.0,37.57,34.55,8977.5,9028.83,9016.0,9063.83,515639.0,264758.0,15.0,64.0,62.0,58.57,31.01,127.01,37.57
1,qh2-rcc1542018-10-0911:30:00,qh2-rcc154 ,2018-10-09 11:30:00,1.8,96.27,43757.48,223461.65,21.0,37.32,34.33,9182.83,9229.5,9215.5,9262.17,515639.0,264758.0,15.0,64.0,62.0,58.32,31.1,127.36,37.32
2,qh2-rcc1542018-10-0911:40:00,qh2-rcc154 ,2018-10-09 11:40:00,1.79,96.4,61125.22,229988.18,21.05,37.25,34.17,9208.5,9264.5,9213.17,9285.5,515639.0,264758.0,15.0,64.0,62.0,58.3,31.14,127.54,37.25
3,qh2-rcc1542018-10-0911:50:00,qh2-rcc154 ,2018-10-09 11:50:00,1.71,96.0,505982.8,227252.89,21.03,37.37,34.1,9172.33,9206.17,9177.0,9241.17,515639.0,264758.0,15.0,64.0,62.0,58.4,31.01,127.01,37.37
4,qh2-rcc1542018-10-0912:00:00,qh2-rcc154 ,2018-10-09 12:00:00,1.92,96.93,1179749.01,393946.91,21.0,37.32,34.15,9111.67,9145.5,9123.33,9196.83,515639.0,264758.0,15.0,64.0,62.0,58.32,31.31,128.25,37.32
5,qh2-rcc1542018-10-0912:10:00,qh2-rcc154 ,2018-10-09 12:10:00,1.84,96.27,63883.77,259217.13,21.2,37.33,34.2,9150.17,9202.67,9164.17,9256.33,515639.0,264758.0,15.0,64.0,62.0,58.53,31.1,127.36,37.33
6,qh2-rcc1542018-10-0912:20:00,qh2-rcc154 ,2018-10-09 12:20:00,2.17,96.0,70225.05,214968.95,21.0,37.32,34.07,9045.17,9086.0,9056.83,9119.83,515639.0,264758.0,15.0,64.0,62.0,58.32,31.01,127.01,37.32
7,qh2-rcc1542018-10-0912:30:00,qh2-rcc154 ,2018-10-09 12:30:00,2.08,96.0,521660.53,300193.17,21.18,37.38,34.23,9128.0,9150.17,9139.67,9234.17,515639.0,264758.0,15.0,64.0,62.0,58.57,31.01,127.01,37.38
8,qh2-rcc1542018-10-0912:40:00,qh2-rcc154 ,2018-10-09 12:40:00,2.22,96.53,66135.57,248047.03,21.0,37.33,34.17,9184.0,9224.83,9199.17,9277.33,515639.0,264758.0,15.0,64.0,62.0,58.33,31.18,127.72,37.33
9,qh2-rcc1542018-10-0912:50:00,qh2-rcc154 ,2018-10-09 12:50:00,1.83,96.0,448406.36,330703.86,21.23,37.53,34.2,9137.33,9173.5,9146.67,9224.83,515639.0,264758.0,15.0,64.0,62.0,58.77,31.01,127.01,37.53
10,qh2-rcc1542018-10-0913:00:00,qh2-rcc154 ,2018-10-09 13:00:00,1.77,96.4,461166.94,292446.89,21.0,38.25,34.98,8576.17,8633.33,8577.33,8678.83,515639.0,264758.0,15.0,64.0,62.0,59.25,31.14,127.54,38.25
11,qh2-rcc1542018-10-0913:10:00,qh2-rcc154 ,2018-10-09 13:10:00,1.89,96.4,98573.16,432315.14,21.13,38.23,35.0,8587.83,8632.17,8592.5,8678.83,515639.0,264758.0,15.0,64.0,62.0,59.37,31.14,127.54,38.23
