,Id,Series,Time,CPU_Load,Power,Network_RX,Network_TX,Inlet_Temperature,CPU1_Temperature,CPU2_Temperature,Fan_speed1,Fan_speed2,Fan_speed3,Fan_speed4,Ram,Ram_Used,No_Of_Running_vms,CPU_cores,CPU_cores_used,Ambient_Temperature,Cooling_Power,Total_Power,CPU_Temp_Max
0,qh2-rcc1492018-10-0911:20:00,qh2-rcc149 ,2018-10-09 11:20:00,17.47,216.8,523562.69,508329.74,18.65,62.17,49.82,9608.67,9493.17,9527.0,9581.83,515639.0,338486.0,9.0,64.0,62.0,80.82,81.66,298.46,62.17
1,qh2-rcc1492018-10-0911:30:00,qh2-rcc149 ,2018-10-09 11:30:00,17.8,216.8,145479.65,532044.99,18.4,62.05,49.62,9560.83,9472.17,9467.5,9537.5,515639.0,338486.0,9.0,64.0,62.0,80.45,81.66,298.46,62.05
2,qh2-rcc1492018-10-0911:40:00,qh2-rcc149 ,2018-10-09 11:40:00,18.12,214.8,224846.13,708771.18,18.68,60.62,49.57,9644.83,9494.33,9506.0,9555.0,515639.0,338486.0,9.0,64.0,62.0,79.3,80.91,295.71,60.62
3,qh2-rcc1492018-10-0911:50:00,qh2-rcc149 ,2018-10-09 11:50:00,17.53,216.67,483984.87,474432.29,18.78,61.55,49.4,9550.33,9460.5,9485.0,9514.17,515639.0,338486.0,9.0,64.0,62.0,80.33,81.61,298.28,61.55
4,qh2-rcc1492018-10-0912:00:00,qh2-rcc149 ,2018-10-09 12:00:00,16.78,211.33,444253.75,434646.8,18.88,60.65,49.37,9585.33,9495.5,9501.33,9557.33,515639.0,338486.0,9.0,64.0,62.0,79.53,79.6,290.94,60.65
5,qh2-rcc1492018-10-0912:10:00,qh2-rcc149 ,2018-10-09 12:10:00,19.6,220.8,446601.16,1007606.05,18.78,61.83,50.53,9622.67,9504.83,9549.17,9581.83,515639.0,338486.0,9.0,64.0,62.0,80.62,83.17,303.97,61.83
6,qh2-rcc1492018-10-0912:20:00,qh2-rcc149 ,2018-10-09 12:20:00,22.61,224.0,1580699.19,448146.4,18.9,62.57,51.13,9574.83,9476.83,9493.17,9556.17,515639.0,338486.0,9.0,64.0,62.0,81.47,84.38,308.38,62.57
7,qh2-rcc1492018-10-0912:30:00,qh2-rcc149 ,2018-10-09 12:30:00,22.57,224.0,1235039.0,372804.8,19.02,63.02,51.17,9623.83,9481.5,9495.5,9565.5,515639.0,338486.0,9.0,64.0,62.0,82.03,84.38,308.38,63.02
8,qh2-rcc1492018-10-0912:40:00,qh2-rcc149 ,2018-10-09 12:40:00,19.65,218.93,809361.95,691715.33,18.78,62.38,49.97,9588.83,9465.17,9496.67,9549.17,515639.0,338486.0,9.0,64.0,62.0,81.17,82.47,301.4,62.38
9,qh2-rcc1492018-10-0912:50:00,qh2-rcc149 ,2018-10-09 12:50:00,17.62,221.07,453441.73,434980.46,19.03,62.22,49.32,9513.0,9427.83,9460.5,9490.83,515639.0,338486.0,9.0,64.0,62.0,81.25,83.27,304.34,62.22
