,Id,Series,Time,CPU_Load,Power,Network_RX,Network_TX,Inlet_Temperature,CPU1_Temperature,CPU2_Temperature,Fan_speed1,Fan_speed2,Fan_speed3,Fan_speed4,Ram,Ram_Used,No_Of_Running_vms,CPU_cores,CPU_cores_used,Ambient_Temperature,Cooling_Power,Total_Power,CPU_Temp_Max
0,qh2-rcc1252018-10-0911:20:00,qh2-rcc125 ,2018-10-09 11:20:00,14.67,215.73,328828.13,229900.81,15.98,68.87,55.52,8699.83,8736.0,8739.5,8775.67,515639.0,352822.0,8.0,64.0,56.0,84.85,94.65,310.39,68.87
1,qh2-rcc1252018-10-0911:30:00,qh2-rcc125 ,2018-10-09 11:30:00,14.8,215.07,138392.87,216380.4,16.0,68.32,54.58,8611.17,8656.67,8657.83,8697.5,515639.0,352822.0,8.0,64.0,56.0,84.32,94.36,309.43,68.32
2,qh2-rcc1252018-10-0911:40:00,qh2-rcc125 ,2018-10-09 11:40:00,14.7,217.6,44972.1,226465.78,16.0,68.63,54.98,8648.5,8722.0,8720.83,8741.83,515639.0,352822.0,8.0,64.0,56.0,84.63,95.47,313.07,68.63
3,qh2-rcc1252018-10-0911:50:00,qh2-rcc125 ,2018-10-09 11:50:00,15.01,215.47,231006.6,226956.54,16.0,68.05,54.87,8559.83,8614.67,8614.67,8653.17,515639.0,352822.0,8.0,64.0,56.0,84.05,94.54,310.0,68.05
4,qh2-rcc1252018-10-0912:00:00,qh2-rcc125 ,2018-10-09 12:00:00,14.17,215.47,184925.81,139470.92,15.78,68.22,53.9,8605.33,8654.33,8663.67,8690.5,515639.0,352822.0,8.0,64.0,56.0,84.0,94.54,310.0,68.22
5,qh2-rcc1252018-10-0912:10:00,qh2-rcc125 ,2018-10-09 12:10:00,13.96,216.0,41942.9,136662.13,16.0,68.0,54.35,8554.0,8592.5,8601.83,8645.0,515639.0,352822.0,8.0,64.0,56.0,84.0,94.77,310.77,68.0
6,qh2-rcc1252018-10-0912:20:00,qh2-rcc125 ,2018-10-09 12:20:00,15.45,222.27,1147334.32,479421.73,15.85,69.48,53.6,8775.67,8824.67,8822.33,8843.33,515639.0,352822.0,8.0,64.0,56.0,85.33,97.52,319.79,69.48
7,qh2-rcc1252018-10-0912:30:00,qh2-rcc125 ,2018-10-09 12:30:00,15.3,222.0,903444.39,112021.96,16.0,68.63,54.13,8697.5,8741.83,8741.83,8764.0,515639.0,352822.0,8.0,64.0,56.0,84.63,97.4,319.4,68.63
8,qh2-rcc1252018-10-0912:40:00,qh2-rcc125 ,2018-10-09 12:40:00,13.81,216.0,43169.55,138878.82,16.0,67.9,54.12,8510.83,8572.67,8562.17,8639.17,515639.0,352822.0,8.0,64.0,56.0,83.9,94.77,310.77,67.9
9,qh2-rcc1252018-10-0912:50:00,qh2-rcc125 ,2018-10-09 12:50:00,12.69,211.33,192296.96,196500.19,16.0,67.6,52.88,8529.5,8570.33,8566.83,8589.0,515639.0,352822.0,8.0,64.0,56.0,83.6,92.72,304.06,67.6
