,Id,Series,Time,CPU_Load,Power,Network_RX,Network_TX,Inlet_Temperature,CPU1_Temperature,CPU2_Temperature,Fan_speed1,Fan_speed2,Fan_speed3,Fan_speed4,Ram,Ram_Used,No_Of_Running_vms,CPU_cores,CPU_cores_used,Ambient_Temperature,Cooling_Power,Total_Power,CPU_Temp_Max
0,qh2-rcc1422018-10-0911:20:00,qh2-rcc142 ,2018-10-09 11:20:00,14.84,219.2,446985.54,5376711.57,17.07,62.17,52.48,9038.17,9103.5,9061.5,9072.0,515639.0,416310.0,8.0,64.0,64.0,79.23,71.83,291.03,62.17
1,qh2-rcc1422018-10-0911:30:00,qh2-rcc142 ,2018-10-09 11:30:00,15.2,219.47,9160594.35,17566943.17,17.0,63.5,53.12,8937.83,8992.67,8963.5,8964.67,515639.0,416310.0,8.0,64.0,64.0,80.5,71.92,291.39,63.5
2,qh2-rcc1422018-10-0911:40:00,qh2-rcc142 ,2018-10-09 11:40:00,12.83,210.93,5183502.39,2013374.62,17.08,62.2,51.58,8951.83,9004.33,8988.0,8990.33,515639.0,416310.0,8.0,64.0,64.0,79.28,69.13,280.06,62.2
3,qh2-rcc1422018-10-0911:50:00,qh2-rcc142 ,2018-10-09 11:50:00,11.54,206.8,296080.94,2503311.53,17.07,60.4,51.55,8821.17,8877.17,8849.17,8887.67,515639.0,416310.0,8.0,64.0,64.0,77.47,67.77,274.57,60.4
4,qh2-rcc1422018-10-0912:00:00,qh2-rcc142 ,2018-10-09 12:00:00,11.85,213.6,164723.03,140389.98,17.02,60.58,51.45,8927.33,8978.67,8969.33,8962.33,515639.0,416310.0,8.0,64.0,64.0,77.6,70.0,283.6,60.58
5,qh2-rcc1422018-10-0912:10:00,qh2-rcc142 ,2018-10-09 12:10:00,11.91,212.93,74648.4,198127.73,17.12,60.38,51.28,9049.83,9109.33,9082.5,9093.0,515639.0,416310.0,8.0,64.0,64.0,77.5,69.78,282.71,60.38
6,qh2-rcc1422018-10-0912:20:00,qh2-rcc142 ,2018-10-09 12:20:00,14.85,222.13,1602013.39,613203.26,17.0,61.88,51.95,9045.17,9118.67,9074.33,9075.5,515639.0,416310.0,8.0,64.0,64.0,78.88,72.8,294.93,61.88
7,qh2-rcc1422018-10-0912:30:00,qh2-rcc142 ,2018-10-09 12:30:00,12.77,215.6,809170.41,128714.5,17.17,61.18,52.2,8948.33,9005.5,8983.33,8983.33,515639.0,416310.0,8.0,64.0,64.0,78.35,70.65,286.25,61.18
8,qh2-rcc1422018-10-0912:40:00,qh2-rcc142 ,2018-10-09 12:40:00,12.45,215.33,119603.1,368594.84,17.0,61.48,51.97,8905.17,8953.0,8942.5,8935.5,515639.0,416310.0,8.0,64.0,64.0,78.48,70.57,285.9,61.48
9,qh2-rcc1422018-10-0912:50:00,qh2-rcc142 ,2018-10-09 12:50:00,11.69,212.13,214385.96,139180.99,17.12,61.23,51.62,8786.17,8834.0,8817.67,8820.0,515639.0,416310.0,8.0,64.0,64.0,78.35,69.52,281.65,61.23
10,qh2-rcc1422018-10-0913:00:00,qh2-rcc142 ,2018-10-09 13:00:00,11.91,216.53,198423.77,339417.93,17.0,61.48,52.02,8740.67,8804.83,8776.83,8779.17,515639.0,416310.0,8.0,64.0,64.0,78.48,70.96,287.49,61.48
11,qh2-rcc1422018-10-0913:10:00,qh2-rcc142 ,2018-10-09 13:10:00,11.73,215.47,130459.75,2179022.47,17.02,61.87,53.52,8264.67,8323.0,8290.33,8295.0,515639.0,416310.0,8.0,64.0,64.0,78.88,70.61,286.08,61.87
12,qh2-rcc1422018-10-0913:20:00,qh2-rcc142 ,2018-10-09 13:20:00,11.67,216.0,98581.0,281535.78,17.0,63.2,54.13,8198.17,8277.5,8229.67,8234.33,515639.0,416310.0,8.0,64.0,64.0,80.2,70.79,286.79,63.2
13,qh2-rcc1422018-10-0913:30:00,qh2-rcc142 ,2018-10-09 13:30:00,11.68,216.0,183961.24,243900.92,17.12,62.93,54.0,8169.0,8248.33,8206.33,8215.67,515639.0,416310.0,8.0,64.0,64.0,80.05,70.79,286.79,62.93
14,qh2-rcc1422018-10-0913:40:00,qh2-rcc142 ,2018-10-09 13:40:00,11.87,216.0,40699.71,79817.68,17.0,61.93,53.8,8247.17,8317.17,8286.83,8288.0,515639.0,416310.0,8.0,64.0,64.0,78.93,70.79,286.79,61.93
15,qh2-rcc1422018-10-0913:50:00,qh2-rcc142 ,2018-10-09 13:50:00,11.83,216.0,181299.52,87570.37,17.1,62.53,54.18,8212.17,8270.5,8251.83,8247.17,515639.0,416310.0,8.0,64.0,64.0,79.63,70.79,286.79,62.53
16,qh2-rcc1422018-10-0914:00:00,qh2-rcc142 ,2018-10-09 14:00:00,11.81,216.0,219182.67,410408.64,16.93,62.2,53.77,8312.5,8391.83,8345.17,8353.33,515639.0,416310.0,8.0,64.0,64.0,79.13,70.79,286.79,62.2
17,qh2-rcc1422018-10-0914:10:00,qh2-rcc142 ,2018-10-09 14:10:00,11.71,215.07,644306.69,358778.78,17.05,62.17,53.87,8263.5,8339.33,8305.5,8292.67,515639.0,416310.0,8.0,64.0,64.0,79.22,70.48,285.55,62.17
