,Id,Series,Time,CPU_Load,Power,Network_RX,Network_TX,Inlet_Temperature,CPU1_Temperature,CPU2_Temperature,Fan_speed1,Fan_speed2,Fan_speed3,Fan_speed4,Ram,Ram_Used,No_Of_Running_vms,CPU_cores,CPU_cores_used,Ambient_Temperature,Cooling_Power,Total_Power,CPU_Temp_Max
0,qh2-rcc1702018-10-0911:20:00,qh2-rcc170 ,2018-10-09 11:20:00,0.99,96.0,267069.43,84092.12,16.05,39.22,37.68,6601.0,6623.17,6615.0,6585.83,515639.0,176025.0,7.0,64.0,64.0,55.27,41.64,137.64,39.22
1,qh2-rcc1702018-10-0911:30:00,qh2-rcc170 ,2018-10-09 11:30:00,0.71,96.0,42093.33,85681.69,16.0,39.07,37.72,6657.0,6703.67,6678.0,6657.0,515639.0,176025.0,7.0,64.0,64.0,55.07,41.64,137.64,39.07
2,qh2-rcc1702018-10-0911:40:00,qh2-rcc170 ,2018-10-09 11:40:00,0.84,96.0,42990.68,83956.76,16.07,38.93,37.93,6592.83,6644.17,6631.33,6610.33,515639.0,176025.0,7.0,64.0,64.0,55.0,41.64,137.64,38.93
3,qh2-rcc1702018-10-0911:50:00,qh2-rcc170 ,2018-10-09 11:50:00,0.82,96.0,315183.22,90457.85,16.0,39.08,38.17,6613.83,6640.67,6645.33,6618.5,515639.0,176025.0,7.0,64.0,64.0,55.08,41.64,137.64,39.08
4,qh2-rcc1702018-10-0912:00:00,qh2-rcc170 ,2018-10-09 12:00:00,0.97,96.0,236166.78,87888.47,16.0,39.03,38.08,6575.33,6584.67,6583.5,6549.67,515639.0,176025.0,7.0,64.0,64.0,55.03,41.64,137.64,39.03
5,qh2-rcc1702018-10-0912:10:00,qh2-rcc170 ,2018-10-09 12:10:00,0.95,96.0,35503.63,89859.42,16.0,39.27,38.6,6610.33,6646.5,6630.17,6587.0,515639.0,176025.0,7.0,64.0,64.0,55.27,41.64,137.64,39.27
6,qh2-rcc1702018-10-0912:20:00,qh2-rcc170 ,2018-10-09 12:20:00,0.82,96.0,32990.91,84726.95,16.0,38.6,38.0,6774.83,6811.0,6773.67,6769.0,515639.0,176025.0,7.0,64.0,64.0,54.6,41.64,137.64,38.6
7,qh2-rcc1702018-10-0912:30:00,qh2-rcc170 ,2018-10-09 12:30:00,0.86,96.0,280302.48,95296.46,16.0,38.73,37.9,6771.33,6798.17,6759.67,6745.67,515639.0,176025.0,7.0,64.0,64.0,54.73,41.64,137.64,38.73
8,qh2-rcc1702018-10-0912:40:00,qh2-rcc170 ,2018-10-09 12:40:00,1.41,97.6,23916244.54,23963206.02,16.0,39.63,38.48,6598.67,6647.67,6641.83,6595.17,515639.0,176025.0,7.0,64.0,64.0,55.63,42.34,139.94,39.63
9,qh2-rcc1702018-10-0912:50:00,qh2-rcc170 ,2018-10-09 12:50:00,0.74,96.0,264619.2,89897.48,16.05,39.28,38.27,6618.5,6674.5,6646.5,6618.5,515639.0,176025.0,7.0,64.0,64.0,55.33,41.64,137.64,39.28
10,qh2-rcc1702018-10-0913:00:00,qh2-rcc170 ,2018-10-09 13:00:00,1.09,96.0,259170.54,84027.04,16.0,39.67,38.23,6603.33,6653.5,6626.67,6617.33,515639.0,176025.0,7.0,64.0,64.0,55.67,41.64,137.64,39.67
11,qh2-rcc1702018-10-0913:10:00,qh2-rcc170 ,2018-10-09 13:10:00,0.77,96.0,32019.86,90346.08,16.03,39.05,37.82,6798.17,6834.33,6794.67,6773.67,515639.0,176025.0,7.0,64.0,64.0,55.08,41.64,137.64,39.05
12,qh2-rcc1702018-10-0913:20:00,qh2-rcc170 ,2018-10-09 13:20:00,0.89,96.0,263517.34,83639.79,16.0,38.57,37.77,6776.0,6821.5,6785.33,6758.5,515639.0,176025.0,7.0,64.0,64.0,54.57,41.64,137.64,38.57
13,qh2-rcc1702018-10-0913:30:00,qh2-rcc170 ,2018-10-09 13:30:00,0.71,96.0,291134.68,83637.06,16.0,38.97,37.97,6822.67,6829.67,6801.67,6774.83,515639.0,176025.0,7.0,64.0,64.0,54.97,41.64,137.64,38.97
14,qh2-rcc1702018-10-0913:40:00,qh2-rcc170 ,2018-10-09 13:40:00,0.85,96.0,31005.68,87403.28,16.0,38.97,37.88,6786.5,6822.67,6785.33,6771.33,515639.0,176025.0,7.0,64.0,64.0,54.97,41.64,137.64,38.97
15,qh2-rcc1702018-10-0913:50:00,qh2-rcc170 ,2018-10-09 13:50:00,0.89,96.0,280256.41,88946.25,16.0,38.92,37.47,6799.33,6828.5,6795.83,6772.5,515639.0,176025.0,7.0,64.0,64.0,54.92,41.64,137.64,38.92
16,qh2-rcc1702018-10-0914:00:00,qh2-rcc170 ,2018-10-09 14:00:00,0.79,96.0,284632.94,80245.38,16.0,39.02,37.3,6783.0,6820.33,6786.5,6770.17,515639.0,266888.15,7.0,64.0,64.0,55.02,41.64,137.64,39.02
17,qh2-rcc1702018-10-0914:10:00,qh2-rcc170 ,2018-10-09 14:10:00,0.86,96.0,32690.85,89897.27,16.03,38.95,37.43,6763.17,6828.5,6777.17,6763.17,515639.0,287286.0,7.0,64.0,64.0,54.98,41.64,137.64,38.95
18,qh2-rcc1702018-10-0914:20:00,qh2-rcc170 ,2018-10-09 14:20:00,0.83,96.0,28424.73,81820.12,16.03,38.88,37.82,6822.67,6860.0,6808.67,6790.0,515639.0,287286.0,7.0,64.0,64.0,54.92,41.64,137.64,38.88
19,qh2-rcc1702018-10-0914:30:00,qh2-rcc170 ,2018-10-09 14:30:00,1.01,96.0,28059.18,83407.59,16.0,39.15,37.22,6774.83,6801.67,6784.17,6763.17,515639.0,287286.0,7.0,64.0,64.0,55.15,41.64,137.64,39.15
20,qh2-rcc1702018-10-0914:40:00,qh2-rcc170 ,2018-10-09 14:40:00,0.98,96.0,259337.93,85929.18,16.05,38.95,37.58,6808.67,6834.33,6808.67,6781.83,515639.0,287286.0,7.0,64.0,64.0,55.0,41.64,137.64,38.95
21,qh2-rcc1702018-10-0914:50:00,qh2-rcc170 ,2018-10-09 14:50:00,1.01,96.0,273789.06,85225.89,16.0,38.77,36.77,6760.83,6793.5,6774.83,6749.17,515639.0,287286.0,7.0,64.0,64.0,54.77,41.64,137.64,38.77
22,qh2-rcc1702018-10-0915:00:00,qh2-rcc170 ,2018-10-09 15:00:00,0.65,96.0,69892.8,88811.1,16.03,39.0,37.8,6806.33,6835.5,6791.17,6773.67,515639.0,287286.0,7.0,64.0,64.0,55.03,41.64,137.64,39.0
23,qh2-rcc1702018-10-0915:10:00,qh2-rcc170 ,2018-10-09 15:10:00,1.0,96.0,261899.6,90249.47,16.07,38.73,37.53,6784.17,6826.17,6798.17,6766.67,515639.0,287286.0,7.0,64.0,64.0,54.8,41.64,137.64,38.73
24,qh2-rcc1702018-10-0915:20:00,qh2-rcc170 ,2018-10-09 15:20:00,0.64,96.0,270488.63,81789.0,16.0,38.88,37.85,6840.17,6865.83,6819.17,6788.83,515639.0,287286.0,7.0,64.0,64.0,54.88,41.64,137.64,38.88
