,Id,Series,Time,CPU_Load,Power,Network_RX,Network_TX,Inlet_Temperature,CPU1_Temperature,CPU2_Temperature,Fan_speed1,Fan_speed2,Fan_speed3,Fan_speed4,Ram,Ram_Used,No_Of_Running_vms,CPU_cores,CPU_cores_used,Ambient_Temperature,Cooling_Power,Total_Power,CPU_Temp_Max
0,qh2-rcc1322018-10-0911:20:00,qh2-rcc132 ,2018-10-09 11:20:00,13.24,197.73,338766.13,396515.85,15.98,59.6,46.22,9354.33,9326.33,9286.67,9299.5,515639.0,424502.0,7.0,64.0,64.0,75.58,90.93,288.66,59.6
1,qh2-rcc1322018-10-0911:30:00,qh2-rcc132 ,2018-10-09 11:30:00,11.71,194.13,124278.64,135757.87,15.77,59.4,44.85,9417.33,9378.83,9342.67,9361.33,515639.0,424502.0,7.0,64.0,64.0,75.17,89.28,283.41,59.4
2,qh2-rcc1322018-10-0911:40:00,qh2-rcc132 ,2018-10-09 11:40:00,11.48,192.67,39463.85,101773.57,15.92,59.13,44.95,9438.33,9402.17,9361.33,9380.0,515639.0,424502.0,7.0,64.0,64.0,75.05,88.6,281.27,59.13
3,qh2-rcc1322018-10-0911:50:00,qh2-rcc132 ,2018-10-09 11:50:00,11.47,192.53,429299.03,402897.53,15.92,59.1,45.03,9398.67,9353.17,9314.67,9326.33,515639.0,424502.0,7.0,64.0,64.0,75.02,88.54,281.07,59.1
4,qh2-rcc1322018-10-0912:00:00,qh2-rcc132 ,2018-10-09 12:00:00,11.53,194.67,153345.39,115547.91,15.88,59.28,45.03,9457.0,9420.83,9381.17,9401.0,515639.0,424502.0,7.0,64.0,64.0,75.17,89.52,284.19,59.28
5,qh2-rcc1322018-10-0912:10:00,qh2-rcc132 ,2018-10-09 12:10:00,11.48,192.4,270735.75,370815.32,16.0,59.27,45.0,9482.67,9444.17,9399.83,9422.0,515639.0,424502.0,7.0,64.0,64.0,75.27,88.48,280.88,59.27
6,qh2-rcc1322018-10-0912:20:00,qh2-rcc132 ,2018-10-09 12:20:00,11.34,193.47,119615.68,172584.34,16.0,59.25,45.2,9432.5,9395.17,9359.0,9375.33,515639.0,424502.0,7.0,64.0,64.0,75.25,88.97,282.44,59.25
7,qh2-rcc1322018-10-0912:30:00,qh2-rcc132 ,2018-10-09 12:30:00,11.49,197.33,261930.53,202343.42,16.0,59.32,45.27,9482.67,9434.83,9412.67,9425.5,515639.0,424502.0,7.0,64.0,64.0,75.32,90.75,288.08,59.32
8,qh2-rcc1322018-10-0912:40:00,qh2-rcc132 ,2018-10-09 12:40:00,11.35,192.0,100425.61,146691.69,15.77,58.68,45.12,9480.33,9438.33,9402.17,9404.5,515639.0,424502.0,7.0,64.0,64.0,74.45,88.29,280.29,58.68
9,qh2-rcc1322018-10-0912:50:00,qh2-rcc132 ,2018-10-09 12:50:00,10.95,192.67,645054.16,287733.47,16.0,59.18,45.03,9430.17,9403.33,9357.83,9381.17,515639.0,424502.0,7.0,64.0,64.0,75.18,88.6,281.27,59.18
