,Id,Series,Time,CPU_Load,Power,Network_RX,Network_TX,Inlet_Temperature,CPU1_Temperature,CPU2_Temperature,Fan_speed1,Fan_speed2,Fan_speed3,Fan_speed4,Ram,Ram_Used,No_Of_Running_vms,CPU_cores,CPU_cores_used,Ambient_Temperature,Cooling_Power,Total_Power,CPU_Temp_Max
0,qh2-rcc1712018-10-0911:20:00,qh2-rcc171 ,2018-10-09 11:20:00,8.9,152.0,2730497.06,2652141.79,16.05,57.6,53.35,6592.83,6627.83,6611.5,6608.0,515639.0,311862.0,9.0,64.0,64.0,73.65,65.93,217.93,57.6
1,qh2-rcc1712018-10-0911:30:00,qh2-rcc171 ,2018-10-09 11:30:00,9.1,152.0,2507367.78,2720709.53,16.0,57.67,53.12,6648.83,6692.0,6678.0,6652.33,515639.0,311862.0,9.0,64.0,64.0,73.67,65.93,217.93,57.67
2,qh2-rcc1712018-10-0911:40:00,qh2-rcc171 ,2018-10-09 11:40:00,9.06,152.0,2484450.88,2917179.61,16.07,57.5,53.3,6584.67,6645.33,6620.83,6605.67,515639.0,311862.0,9.0,64.0,64.0,73.57,65.93,217.93,57.5
3,qh2-rcc1712018-10-0911:50:00,qh2-rcc171 ,2018-10-09 11:50:00,8.87,152.0,2727927.92,2656765.67,16.0,57.52,53.37,6615.0,6640.67,6645.33,6610.33,515639.0,311862.0,9.0,64.0,64.0,73.52,65.93,217.93,57.52
4,qh2-rcc1712018-10-0912:00:00,qh2-rcc171 ,2018-10-09 12:00:00,8.98,150.8,2734713.29,2744887.01,16.0,57.13,53.28,6559.0,6589.33,6567.17,6554.33,515639.0,311862.0,9.0,64.0,64.0,73.13,65.41,216.21,57.13
5,qh2-rcc1712018-10-0912:10:00,qh2-rcc171 ,2018-10-09 12:10:00,9.01,152.13,2482307.5,2691993.62,16.02,57.52,53.32,6605.67,6645.33,6632.5,6590.5,515639.0,311862.0,9.0,64.0,64.0,73.53,65.99,218.12,57.52
6,qh2-rcc1712018-10-0912:20:00,qh2-rcc171 ,2018-10-09 12:20:00,10.87,160.27,3435206.82,3038733.91,16.0,58.35,54.93,6779.5,6813.33,6778.33,6764.33,515639.0,311862.0,9.0,64.0,64.0,74.35,69.52,229.78,58.35
7,qh2-rcc1712018-10-0912:30:00,qh2-rcc171 ,2018-10-09 12:30:00,10.34,158.0,3380234.98,2749816.38,16.0,58.22,54.22,6772.5,6792.33,6763.17,6751.5,515639.0,311862.0,9.0,64.0,64.0,74.22,68.53,226.53,58.22
8,qh2-rcc1712018-10-0912:40:00,qh2-rcc171 ,2018-10-09 12:40:00,9.05,152.0,2485154.26,2678041.6,16.0,57.58,53.57,6598.67,6651.17,6634.83,6602.17,515639.0,311862.0,9.0,64.0,64.0,73.58,65.93,217.93,57.58
9,qh2-rcc1712018-10-0912:50:00,qh2-rcc171 ,2018-10-09 12:50:00,8.99,152.0,2695085.64,2664158.86,16.05,57.58,53.12,6624.33,6672.17,6650.0,6611.5,515639.0,311862.0,9.0,64.0,64.0,73.63,65.93,217.93,57.58
