,Id,Series,Time,CPU_Load,Power,Network_RX,Network_TX,Inlet_Temperature,CPU1_Temperature,CPU2_Temperature,Fan_speed1,Fan_speed2,Fan_speed3,Fan_speed4,Ram,Ram_Used,No_Of_Running_vms,CPU_cores,CPU_cores_used,Ambient_Temperature,Cooling_Power,Total_Power,CPU_Temp_Max
0,qh2-rcc1232018-10-0911:20:00,qh2-rcc123 ,2018-10-09 11:20:00,10.24,169.2,1059571.81,4078334.66,16.95,61.1,40.3,7490.0,7551.83,7502.83,7460.83,515639.0,274998.0,14.0,64.0,63.0,78.05,73.41,242.61,61.1
1,qh2-rcc1232018-10-0911:30:00,qh2-rcc123 ,2018-10-09 11:30:00,10.63,165.07,3599797.27,4696758.09,17.0,59.68,43.23,7162.17,7184.33,7178.5,7098.0,515639.0,274998.0,14.0,64.0,63.0,76.68,71.62,236.68,59.68
2,qh2-rcc1232018-10-0911:40:00,qh2-rcc123 ,2018-10-09 11:40:00,9.72,153.07,12674802.48,2264531.07,17.0,57.42,42.2,6755.0,6776.0,6765.5,6706.0,515639.0,274998.0,14.0,64.0,63.0,74.42,66.41,219.48,57.42
3,qh2-rcc1232018-10-0911:50:00,qh2-rcc123 ,2018-10-09 11:50:00,9.38,149.6,9167249.29,476123.61,17.0,57.45,41.75,6794.67,6834.33,6792.33,6748.0,515639.0,274998.0,14.0,64.0,63.0,74.45,64.9,214.5,57.45
4,qh2-rcc1232018-10-0912:00:00,qh2-rcc123 ,2018-10-09 12:00:00,9.18,166.4,1278259.92,3764614.61,16.97,60.85,40.83,7380.33,7459.67,7380.33,7357.0,515639.0,274998.0,14.0,64.0,63.0,77.82,72.19,238.59,60.85
5,qh2-rcc1232018-10-0912:10:00,qh2-rcc123 ,2018-10-09 12:10:00,9.39,175.6,270873.33,1724929.9,17.0,61.78,41.72,7660.33,7719.83,7670.83,7610.17,515639.0,274998.0,14.0,64.0,63.0,78.78,76.19,251.79,61.78
6,qh2-rcc1232018-10-0912:20:00,qh2-rcc123 ,2018-10-09 12:20:00,8.85,164.4,49973.28,868730.06,16.87,60.72,40.57,7400.17,7404.83,7390.83,7351.17,515639.0,274998.0,14.0,64.0,63.0,77.58,71.33,235.73,60.72
7,qh2-rcc1232018-10-0912:30:00,qh2-rcc123 ,2018-10-09 12:30:00,9.8,161.87,687881.83,1561007.33,17.0,60.02,40.3,7236.83,7288.17,7236.83,7221.67,515639.0,274998.0,14.0,64.0,63.0,77.02,70.23,232.09,60.02
8,qh2-rcc1232018-10-0912:40:00,qh2-rcc123 ,2018-10-09 12:40:00,9.4,171.07,397171.0,1713473.57,17.0,61.92,39.87,7694.17,7731.5,7718.67,7637.0,515639.0,274998.0,14.0,64.0,63.0,78.92,74.22,245.28,61.92
9,qh2-rcc1232018-10-0912:50:00,qh2-rcc123 ,2018-10-09 12:50:00,8.66,168.4,740697.42,1294319.93,17.0,61.73,39.68,7610.17,7614.83,7589.17,7528.5,515639.0,274998.0,14.0,64.0,63.0,78.73,73.06,241.46,61.73
10,qh2-rcc1232018-10-0913:00:00,qh2-rcc123 ,2018-10-09 13:00:00,10.37,161.87,837118.79,1493084.66,17.0,60.07,41.05,7232.17,7284.67,7240.33,7197.17,515639.0,274998.0,14.0,64.0,63.0,77.07,70.23,232.09,60.07
11,qh2-rcc1232018-10-0913:10:00,qh2-rcc123 ,2018-10-09 13:10:00,10.32,170.0,414435.05,1536640.89,17.0,61.32,40.38,7556.5,7558.83,7553.0,7452.67,515639.0,274998.0,14.0,64.0,63.0,78.32,73.76,243.76,61.32
12,qh2-rcc1232018-10-0913:20:00,qh2-rcc123 ,2018-10-09 13:20:00,9.01,165.2,833043.13,727373.6,17.0,61.2,40.35,7592.67,7590.33,7592.67,7485.33,515639.0,274998.0,14.0,64.0,63.0,78.2,71.67,236.87,61.2
13,qh2-rcc1232018-10-0913:30:00,qh2-rcc123 ,2018-10-09 13:30:00,8.62,164.93,1548626.41,1528251.58,17.0,61.02,40.23,7490.0,7506.33,7509.83,7427.0,515639.0,274998.0,14.0,64.0,63.0,78.02,71.56,236.49,61.02
14,qh2-rcc1232018-10-0913:40:00,qh2-rcc123 ,2018-10-09 13:40:00,8.73,164.8,2735161.23,1961935.41,17.0,61.15,40.1,7515.67,7563.5,7528.5,7476.0,515639.0,274998.0,14.0,64.0,63.0,78.15,71.5,236.3,61.15
15,qh2-rcc1232018-10-0913:50:00,qh2-rcc123 ,2018-10-09 13:50:00,8.05,165.47,1794151.62,1186533.28,16.98,60.77,40.27,7513.33,7543.67,7519.17,7449.17,515639.0,274998.0,14.0,64.0,63.0,77.75,71.79,237.26,60.77
16,qh2-rcc1232018-10-0914:00:00,qh2-rcc123 ,2018-10-09 14:00:00,8.11,168.8,1129880.61,1746250.08,17.0,60.7,40.17,7403.67,7441.0,7403.67,7336.0,515639.0,274998.0,14.0,64.0,63.0,77.7,73.23,242.03,60.7
17,qh2-rcc1232018-10-0914:10:00,qh2-rcc123 ,2018-10-09 14:10:00,8.6,170.13,273726.21,1501304.93,17.0,60.97,40.17,7507.5,7578.67,7511.0,7478.33,515639.0,274998.0,14.0,64.0,63.0,77.97,73.81,243.95,60.97
18,qh2-rcc1232018-10-0914:20:00,qh2-rcc123 ,2018-10-09 14:20:00,8.23,165.73,59192.58,911884.69,17.0,60.7,40.67,7471.33,7516.83,7463.17,7410.67,515639.0,274998.0,14.0,64.0,63.0,77.7,71.9,237.64,60.7
19,qh2-rcc1232018-10-0914:30:00,qh2-rcc123 ,2018-10-09 14:30:00,8.83,166.53,763435.5,1708209.9,17.0,61.42,39.7,7597.33,7633.5,7607.83,7530.83,515639.0,274998.0,14.0,64.0,63.0,78.42,72.25,238.78,61.42
20,qh2-rcc1232018-10-0914:40:00,qh2-rcc123 ,2018-10-09 14:40:00,8.8,171.2,664026.22,1407084.73,17.0,61.72,40.0,7607.83,7688.33,7625.33,7579.83,515639.0,274998.0,14.0,64.0,63.0,78.72,74.28,245.48,61.72
21,qh2-rcc1232018-10-0914:50:00,qh2-rcc123 ,2018-10-09 14:50:00,9.15,164.0,475650.05,725143.5,17.0,60.9,40.45,7478.33,7513.33,7485.33,7425.83,515639.0,274998.0,14.0,64.0,63.0,77.9,71.15,235.15,60.9
22,qh2-rcc1232018-10-0915:00:00,qh2-rcc123 ,2018-10-09 15:00:00,9.34,166.53,501362.45,1373235.97,17.0,61.23,40.62,7564.67,7593.83,7567.0,7495.83,515639.0,274998.0,14.0,64.0,63.0,78.23,72.25,238.78,61.23
23,qh2-rcc1232018-10-0915:10:00,qh2-rcc123 ,2018-10-09 15:10:00,9.22,168.93,535596.55,1444813.96,17.15,60.97,41.2,7469.0,7494.67,7463.17,7396.67,515639.0,274998.0,14.0,64.0,63.0,78.12,73.29,242.23,60.97
24,qh2-rcc1232018-10-0915:20:00,qh2-rcc123 ,2018-10-09 15:20:00,9.08,166.67,475675.77,757874.73,17.13,61.73,40.97,7620.67,7659.17,7635.83,7561.17,515639.0,274998.0,14.0,64.0,63.0,78.87,72.31,238.98,61.73
25,qh2-rcc1232018-10-0915:30:00,qh2-rcc123 ,2018-10-09 15:30:00,9.59,165.07,1075788.59,2616205.1,17.0,60.8,41.65,7424.67,7451.5,7427.0,7381.5,515639.0,274998.0,14.0,64.0,63.0,77.8,71.62,236.68,60.8
26,qh2-rcc1232018-10-0915:40:00,qh2-rcc123 ,2018-10-09 15:40:00,10.5,172.8,1510312.35,5756898.29,17.0,61.62,41.9,7628.83,7648.67,7611.33,7565.83,515639.0,274998.0,14.0,64.0,63.0,78.62,74.97,247.77,61.62
