,Id,Series,Time,CPU_Load,Power,Network_RX,Network_TX,Inlet_Temperature,CPU1_Temperature,CPU2_Temperature,Fan_speed1,Fan_speed2,Fan_speed3,Fan_speed4,Ram,Ram_Used,No_Of_Running_vms,CPU_cores,CPU_cores_used,Ambient_Temperature,Cooling_Power,Total_Power,CPU_Temp_Max
0,qh2-rcc1742018-10-0911:20:00,qh2-rcc174 ,2018-10-09 11:20:00,29.48,283.2,2154183.29,1884275.45,17.02,72.78,59.55,9283.17,9313.5,9286.67,9284.33,515639.0,421676.0,8.0,64.0,64.0,89.8,108.98,392.18,72.78
1,qh2-rcc1742018-10-0911:30:00,qh2-rcc174 ,2018-10-09 11:30:00,27.65,269.47,1087228.12,1089024.29,17.0,71.55,58.25,9129.17,9170.0,9143.17,9126.83,515639.0,421676.0,8.0,64.0,64.0,88.55,103.7,373.16,71.55
2,qh2-rcc1742018-10-0911:40:00,qh2-rcc174 ,2018-10-09 11:40:00,29.49,282.53,1544041.57,1651902.91,17.15,72.65,59.42,9248.17,9268.0,9244.67,9247.0,515639.0,421676.0,8.0,64.0,64.0,89.8,108.72,391.26,72.65
3,qh2-rcc1742018-10-0911:50:00,qh2-rcc174 ,2018-10-09 11:50:00,29.15,277.47,2101259.85,1976936.22,17.03,72.23,59.17,9237.67,9270.33,9233.0,9240.0,515639.0,421676.0,8.0,64.0,64.0,89.27,106.77,384.24,72.23
4,qh2-rcc1742018-10-0912:00:00,qh2-rcc174 ,2018-10-09 12:00:00,29.28,288.67,1420743.11,1161281.43,17.0,72.88,59.68,9278.5,9297.17,9262.17,9272.67,515639.0,421676.0,8.0,64.0,64.0,89.88,111.08,399.75,72.88
5,qh2-rcc1742018-10-0912:10:00,qh2-rcc174 ,2018-10-09 12:10:00,30.0,291.73,1220072.2,1273911.82,17.2,73.1,59.93,9339.17,9377.67,9343.83,9350.83,515639.0,421676.0,8.0,64.0,64.0,90.3,112.26,404.0,73.1
6,qh2-rcc1742018-10-0912:20:00,qh2-rcc174 ,2018-10-09 12:20:00,29.06,286.67,1838772.8,1880485.2,17.0,72.68,59.33,9294.83,9314.67,9297.17,9305.33,515639.0,421676.0,8.0,64.0,64.0,89.68,110.31,396.98,72.68
7,qh2-rcc1742018-10-0912:30:00,qh2-rcc174 ,2018-10-09 12:30:00,30.55,297.6,1293876.49,1069723.09,17.25,73.72,60.22,9381.17,9382.33,9373.0,9380.0,515639.0,421676.0,8.0,64.0,64.0,90.97,114.52,412.12,73.72
8,qh2-rcc1742018-10-0912:40:00,qh2-rcc174 ,2018-10-09 12:40:00,29.6,292.93,829577.95,933198.35,17.0,73.12,59.92,9338.0,9335.67,9328.67,9326.33,515639.0,421676.0,8.0,64.0,64.0,90.12,112.73,405.66,73.12
9,qh2-rcc1742018-10-0912:50:00,qh2-rcc174 ,2018-10-09 12:50:00,27.75,284.67,1722942.34,1723755.56,17.22,72.2,59.6,9201.5,9213.17,9201.5,9206.17,515639.0,421676.0,8.0,64.0,64.0,89.42,109.55,394.21,72.2
