,Id,Series,Time,CPU_Load,Power,Network_RX,Network_TX,Inlet_Temperature,CPU1_Temperature,CPU2_Temperature,Fan_speed1,Fan_speed2,Fan_speed3,Fan_speed4,Ram,Ram_Used,No_Of_Running_vms,CPU_cores,CPU_cores_used,Ambient_Temperature,Cooling_Power,Total_Power,CPU_Temp_Max
0,qh2-rcc1282018-10-0911:20:00,qh2-rcc128 ,2018-10-09 11:20:00,1.0,80.0,168306.6,80792.2,16.0,32.07,31.5,9378.83,9382.33,9377.67,9387.0,515639.0,289334.0,5.0,64.0,64.0,48.07,34.1,114.1,32.07
1,qh2-rcc1282018-10-0911:30:00,qh2-rcc128 ,2018-10-09 11:30:00,1.01,80.0,43595.0,88136.21,16.0,32.0,31.67,9405.67,9398.67,9396.33,9406.83,515639.0,289334.0,5.0,64.0,64.0,48.0,34.1,114.1,32.0
2,qh2-rcc1282018-10-0911:40:00,qh2-rcc128 ,2018-10-09 11:40:00,0.76,80.0,46104.52,83756.47,16.0,32.03,31.25,9434.83,9434.83,9415.0,9440.67,515639.0,289334.0,5.0,64.0,64.0,48.03,34.1,114.1,32.03
3,qh2-rcc1282018-10-0911:50:00,qh2-rcc128 ,2018-10-09 11:50:00,0.79,80.0,194212.64,82525.04,16.0,32.02,31.7,9329.83,9328.67,9332.17,9332.17,515639.0,289334.0,5.0,64.0,64.0,48.02,34.1,114.1,32.02
4,qh2-rcc1282018-10-0912:00:00,qh2-rcc128 ,2018-10-09 12:00:00,0.64,80.0,157225.85,88358.65,16.0,32.0,31.73,9458.17,9446.5,9446.5,9452.33,515639.0,289334.0,5.0,64.0,64.0,48.0,34.1,114.1,32.0
5,qh2-rcc1282018-10-0912:10:00,qh2-rcc128 ,2018-10-09 12:10:00,0.95,80.0,44831.0,79989.02,16.0,32.02,31.35,9490.83,9465.17,9514.17,9479.17,515639.0,289334.0,5.0,64.0,64.0,48.02,34.1,114.1,32.02
6,qh2-rcc1282018-10-0912:20:00,qh2-rcc128 ,2018-10-09 12:20:00,0.94,80.0,42297.51,88089.97,16.0,32.07,31.55,9356.67,9348.5,9373.0,9342.67,515639.0,289334.0,5.0,64.0,64.0,48.07,34.1,114.1,32.07
7,qh2-rcc1282018-10-0912:30:00,qh2-rcc128 ,2018-10-09 12:30:00,0.8,80.0,177065.13,87218.28,16.0,32.25,31.75,9450.0,9448.83,9443.0,9455.83,515639.0,289334.0,5.0,64.0,64.0,48.25,34.1,114.1,32.25
8,qh2-rcc1282018-10-0912:40:00,qh2-rcc128 ,2018-10-09 12:40:00,0.8,80.0,45950.08,80396.17,16.0,32.05,31.32,9441.83,9429.0,9462.83,9439.5,515639.0,289334.0,5.0,64.0,64.0,48.05,34.1,114.1,32.05
9,qh2-rcc1282018-10-0912:50:00,qh2-rcc128 ,2018-10-09 12:50:00,1.16,80.0,172371.1,90729.94,16.0,32.4,31.67,9384.67,9396.33,9396.33,9401.0,515639.0,289334.0,5.0,64.0,64.0,48.4,34.1,114.1,32.4
10,qh2-rcc1282018-10-0913:00:00,qh2-rcc128 ,2018-10-09 13:00:00,1.14,80.93,180482.3,327679.7,16.0,32.58,31.73,9420.83,9432.5,9420.83,9437.17,515639.0,289334.0,5.0,64.0,64.0,48.58,34.5,115.43,32.58
11,qh2-rcc1282018-10-0913:10:00,qh2-rcc128 ,2018-10-09 13:10:00,0.56,80.0,53695.41,89899.54,16.0,32.73,31.83,9121.0,9123.33,9132.67,9104.67,515639.0,289334.0,5.0,64.0,64.0,48.73,34.1,114.1,32.73
12,qh2-rcc1282018-10-0913:20:00,qh2-rcc128 ,2018-10-09 13:20:00,0.99,80.0,165760.6,86781.18,16.0,33.0,32.1,8920.33,8902.83,8928.5,8913.33,515639.0,289334.0,5.0,64.0,64.0,49.0,34.1,114.1,33.0
13,qh2-rcc1282018-10-0913:30:00,qh2-rcc128 ,2018-10-09 13:30:00,0.79,80.0,179286.1,80943.58,16.0,33.03,32.15,8908.67,8894.67,8914.5,8905.17,515639.0,289334.0,5.0,64.0,64.0,49.03,34.1,114.1,33.03
14,qh2-rcc1282018-10-0913:40:00,qh2-rcc128 ,2018-10-09 13:40:00,0.68,80.0,47826.01,88306.31,16.0,33.3,32.22,8907.5,8894.67,8921.5,8890.0,515639.0,289334.0,5.0,64.0,64.0,49.3,34.1,114.1,33.3
