,Id,Series,Time,CPU_Load,Power,Network_RX,Network_TX,Inlet_Temperature,CPU1_Temperature,CPU2_Temperature,Fan_speed1,Fan_speed2,Fan_speed3,Fan_speed4,Ram,Ram_Used,No_Of_Running_vms,CPU_cores,CPU_cores_used,Ambient_Temperature,Cooling_Power,Total_Power,CPU_Temp_Max
0,qh2-rcc1652018-10-0911:20:00,qh2-rcc165 ,2018-10-09 11:20:00,21.38,238.4,767769.42,702086.51,17.5,64.9,52.02,8983.33,9065.0,9026.5,9009.0,515639.0,395830.0,8.0,64.0,60.0,82.4,95.92,334.32,64.9
1,qh2-rcc1652018-10-0911:30:00,qh2-rcc165 ,2018-10-09 11:30:00,21.61,239.33,581214.61,591645.35,17.0,66.03,52.43,8808.33,8878.33,8853.83,8855.0,515639.0,395830.0,8.0,64.0,60.0,83.03,96.3,335.63,66.03
2,qh2-rcc1652018-10-0911:40:00,qh2-rcc165 ,2018-10-09 11:40:00,21.44,240.13,542232.84,830931.38,17.17,66.12,52.85,8839.83,8902.83,8878.33,8876.0,515639.0,395830.0,8.0,64.0,60.0,83.28,96.62,336.75,66.12
3,qh2-rcc1652018-10-0911:50:00,qh2-rcc165 ,2018-10-09 11:50:00,21.16,236.8,764371.72,688224.72,17.13,65.72,52.47,8842.17,8898.17,8886.5,8871.33,515639.0,395830.0,8.0,64.0,60.0,82.85,95.28,332.08,65.72
4,qh2-rcc1652018-10-0912:00:00,qh2-rcc165 ,2018-10-09 12:00:00,21.43,241.6,660685.16,600094.65,17.0,66.57,53.67,8705.67,8750.0,8750.0,8722.0,515639.0,395830.0,8.0,64.0,60.0,83.57,97.21,338.81,66.57
5,qh2-rcc1652018-10-0912:10:00,qh2-rcc165 ,2018-10-09 12:10:00,21.57,242.27,521812.74,634413.02,17.15,67.53,53.98,8716.17,8776.83,8762.83,8747.67,515639.0,395830.0,8.0,64.0,60.0,84.68,97.48,339.74,67.53
6,qh2-rcc1652018-10-0912:20:00,qh2-rcc165 ,2018-10-09 12:20:00,21.23,241.2,583452.49,798662.53,17.0,66.95,53.77,8717.33,8768.67,8765.17,8746.5,515639.0,395830.0,8.0,64.0,60.0,83.95,97.05,338.25,66.95
7,qh2-rcc1652018-10-0912:30:00,qh2-rcc165 ,2018-10-09 12:30:00,21.24,239.73,683949.98,644536.53,17.25,66.5,53.17,8731.33,8797.83,8778.0,8766.33,515639.0,395830.0,8.0,64.0,60.0,83.75,96.46,336.19,66.5
8,qh2-rcc1652018-10-0912:40:00,qh2-rcc165 ,2018-10-09 12:40:00,21.31,239.73,523942.53,551114.65,17.0,66.25,52.97,8657.83,8732.5,8718.5,8689.33,515639.0,395830.0,8.0,64.0,60.0,83.25,96.46,336.19,66.25
9,qh2-rcc1652018-10-0912:50:00,qh2-rcc165 ,2018-10-09 12:50:00,19.88,240.4,1245641.95,473497.93,17.1,66.08,54.1,8670.67,8723.17,8689.33,8692.83,515639.0,395830.0,8.0,64.0,60.0,83.18,96.73,337.13,66.08
