,Id,Series,Time,CPU_Load,Power,Network_RX,Network_TX,Inlet_Temperature,CPU1_Temperature,CPU2_Temperature,Fan_speed1,Fan_speed2,Fan_speed3,Fan_speed4,Ram,Ram_Used,No_Of_Running_vms,CPU_cores,CPU_cores_used,Ambient_Temperature,Cooling_Power,Total_Power,CPU_Temp_Max
0,qh2-rcc1452018-10-0911:20:00,qh2-rcc145 ,2018-10-09 11:20:00,20.8,232.8,376058.91,729788.75,18.7,62.65,52.75,9590.0,9633.17,9653.0,9612.17,515639.0,412214.0,9.0,64.0,64.0,81.35,86.41,319.21,62.65
1,qh2-rcc1452018-10-0911:30:00,qh2-rcc145 ,2018-10-09 11:30:00,20.92,228.53,779696.13,5951415.63,18.02,61.17,52.32,9601.67,9619.17,9642.5,9570.17,515639.0,412214.0,9.0,64.0,64.0,79.18,84.82,313.36,61.17
2,qh2-rcc1452018-10-0911:40:00,qh2-rcc145 ,2018-10-09 11:40:00,20.47,240.27,1042004.26,11969855.84,18.43,63.42,53.72,9580.67,9630.83,9633.17,9577.17,515639.0,412214.0,9.0,64.0,64.0,81.85,89.18,329.44,63.42
3,qh2-rcc1452018-10-0911:50:00,qh2-rcc145 ,2018-10-09 11:50:00,18.41,231.6,1655211.55,13403663.73,18.3,62.07,52.7,9532.83,9556.17,9591.17,9521.17,515639.0,412214.0,9.0,64.0,64.0,80.37,85.96,317.56,62.07
4,qh2-rcc1452018-10-0912:00:00,qh2-rcc145 ,2018-10-09 12:00:00,18.35,233.47,1434330.59,13971800.44,18.55,62.12,53.43,9445.33,9471.0,9469.83,9443.0,515639.0,412214.0,9.0,64.0,64.0,80.67,86.65,320.12,62.12
5,qh2-rcc1452018-10-0912:10:00,qh2-rcc145 ,2018-10-09 12:10:00,19.06,230.67,2168543.16,12668893.79,18.58,62.07,54.05,9447.67,9490.83,9488.5,9459.33,515639.0,412214.0,9.0,64.0,64.0,80.65,85.61,316.28,62.07
6,qh2-rcc1452018-10-0912:20:00,qh2-rcc145 ,2018-10-09 12:20:00,25.18,265.07,6914491.62,12237511.97,18.15,67.42,57.68,9439.5,9486.17,9490.83,9455.83,515639.0,412214.0,9.0,64.0,64.0,85.57,98.38,363.45,67.42
7,qh2-rcc1452018-10-0912:30:00,qh2-rcc145 ,2018-10-09 12:30:00,19.36,233.2,2332801.78,8504414.43,18.6,63.08,54.7,9413.83,9436.0,9436.0,9423.17,515639.0,412214.0,9.0,64.0,64.0,81.68,86.55,319.75,63.08
8,qh2-rcc1452018-10-0912:40:00,qh2-rcc145 ,2018-10-09 12:40:00,18.21,232.93,1107093.68,10700575.04,18.02,62.32,53.47,9444.17,9472.17,9488.5,9457.0,515639.0,412214.0,9.0,64.0,64.0,80.33,86.46,319.39,62.32
9,qh2-rcc1452018-10-0912:50:00,qh2-rcc145 ,2018-10-09 12:50:00,18.21,232.93,1424656.1,11079916.89,18.35,63.45,53.15,9411.5,9431.33,9438.33,9415.0,515639.0,412214.0,9.0,64.0,64.0,81.8,86.46,319.39,63.45
10,qh2-rcc1452018-10-0913:00:00,qh2-rcc145 ,2018-10-09 13:00:00,17.38,236.93,1088443.85,10076460.88,18.0,63.97,53.03,9290.17,9315.83,9334.5,9298.33,515639.0,412214.0,9.0,64.0,64.0,81.97,87.94,324.87,63.97
11,qh2-rcc1452018-10-0913:10:00,qh2-rcc145 ,2018-10-09 13:10:00,13.99,208.53,1288497.8,10259758.91,18.1,60.23,50.92,9056.83,9080.17,9122.17,9056.83,515639.0,412214.0,9.0,64.0,64.0,78.33,77.4,285.93,60.23
12,qh2-rcc1452018-10-0913:20:00,qh2-rcc145 ,2018-10-09 13:20:00,9.33,182.13,1139440.31,10371896.09,18.0,56.22,46.87,9125.67,9156.0,9188.67,9123.33,515639.0,412214.0,9.0,64.0,64.0,74.22,67.6,249.73,56.22
13,qh2-rcc1452018-10-0913:30:00,qh2-rcc145 ,2018-10-09 13:30:00,10.14,186.67,1495022.52,11447239.93,18.23,56.88,47.52,9114.0,9172.33,9167.67,9138.5,515639.0,412214.0,9.0,64.0,64.0,75.12,69.28,255.95,56.88
14,qh2-rcc1452018-10-0913:40:00,qh2-rcc145 ,2018-10-09 13:40:00,9.84,194.93,903347.83,9857413.72,18.0,58.6,47.4,9191.0,9187.5,9243.5,9158.33,515639.0,412214.0,9.0,64.0,64.0,76.6,72.35,267.28,58.6
15,qh2-rcc1452018-10-0913:50:00,qh2-rcc145 ,2018-10-09 13:50:00,9.35,186.8,1319617.76,10187232.45,18.17,58.2,46.65,9119.83,9173.5,9163.0,9121.0,515639.0,412214.0,9.0,64.0,64.0,76.37,69.33,256.13,58.2
16,qh2-rcc1452018-10-0914:00:00,qh2-rcc145 ,2018-10-09 14:00:00,10.3,193.87,1253275.45,12551790.99,18.0,57.97,47.0,9167.67,9205.0,9256.33,9174.67,515639.0,412214.0,9.0,64.0,64.0,75.97,71.96,265.82,57.97
17,qh2-rcc1452018-10-0914:10:00,qh2-rcc145 ,2018-10-09 14:10:00,8.31,169.33,1242467.17,10856973.54,18.12,54.62,45.48,9119.83,9189.83,9178.17,9137.33,515639.0,412214.0,9.0,64.0,64.0,72.73,62.85,232.18,54.62
18,qh2-rcc1452018-10-0914:20:00,qh2-rcc145 ,2018-10-09 14:20:00,10.94,183.47,1393030.57,7684860.16,18.37,55.22,47.55,9167.67,9212.0,9216.67,9184.0,515639.0,412214.0,9.0,64.0,64.0,73.58,68.1,251.56,55.22
19,qh2-rcc1452018-10-0914:30:00,qh2-rcc145 ,2018-10-09 14:30:00,9.08,168.93,1529497.32,5337890.18,18.0,52.83,45.95,9076.67,9101.17,9122.17,9091.83,515639.0,412214.0,9.0,64.0,64.0,70.83,62.7,231.63,52.83
20,qh2-rcc1452018-10-0914:40:00,qh2-rcc145 ,2018-10-09 14:40:00,12.52,192.8,662869.58,417148.04,18.83,57.07,48.7,9198.0,9227.17,9250.5,9191.0,515639.0,412214.0,9.0,64.0,64.0,75.9,71.56,264.36,57.07
21,qh2-rcc1452018-10-0914:50:00,qh2-rcc145 ,2018-10-09 14:50:00,11.54,191.6,216885.53,302141.78,18.27,57.53,48.67,9256.33,9284.33,9307.67,9275.0,515639.0,412214.0,9.0,64.0,64.0,75.8,71.11,262.71,57.53
22,qh2-rcc1452018-10-0915:00:00,qh2-rcc145 ,2018-10-09 15:00:00,12.58,188.13,801543.52,5821599.21,18.8,56.28,49.1,9278.5,9326.33,9329.83,9303.0,515639.0,327123.6,9.0,64.0,64.0,75.08,69.83,257.96,56.28
23,qh2-rcc1452018-10-0915:10:00,qh2-rcc145 ,2018-10-09 15:10:00,18.9,237.33,1326201.97,15077979.91,18.74,64.87,55.22,9318.17,9335.67,9363.67,9319.33,515639.0,392714.12,9.0,64.0,64.0,83.6,88.09,325.42,64.87
24,qh2-rcc1452018-10-0915:20:00,qh2-rcc145 ,2018-10-09 15:20:00,10.06,181.6,1535204.05,10831263.79,19.03,57.58,48.28,9243.5,9256.33,9282.0,9234.17,515639.0,412214.0,9.0,64.0,64.0,76.62,67.4,249.0,57.58
