,Id,Series,Time,CPU_Load,Power,Network_RX,Network_TX,Inlet_Temperature,CPU1_Temperature,CPU2_Temperature,Fan_speed1,Fan_speed2,Fan_speed3,Fan_speed4,Ram,Ram_Used,No_Of_Running_vms,CPU_cores,CPU_cores_used,Ambient_Temperature,Cooling_Power,Total_Power,CPU_Temp_Max
0,qh2-rcc1522018-10-0911:20:00,qh2-rcc152 ,2018-10-09 11:20:00,4.63,97.33,556005.54,954595.91,21.0,34.33,32.18,8988.0,9034.67,9009.0,9074.33,515639.0,272950.0,18.0,64.0,63.0,55.33,31.44,128.77,34.33
1,qh2-rcc1522018-10-0911:30:00,qh2-rcc152 ,2018-10-09 11:30:00,4.1,96.0,87170.11,912668.74,21.0,34.03,31.98,9173.5,9230.67,9201.5,9277.33,515639.0,272950.0,18.0,64.0,63.0,55.03,31.01,127.01,34.03
2,qh2-rcc1522018-10-0911:40:00,qh2-rcc152 ,2018-10-09 11:40:00,3.84,96.0,81572.54,993653.4,21.05,34.03,32.03,9208.5,9256.33,9213.17,9289.0,515639.0,272950.0,18.0,64.0,63.0,55.08,31.01,127.01,34.03
3,qh2-rcc1522018-10-0911:50:00,qh2-rcc152 ,2018-10-09 11:50:00,4.71,96.27,614317.55,944224.82,21.02,34.15,32.0,9165.33,9202.67,9180.5,9229.5,515639.0,272950.0,18.0,64.0,63.0,55.17,31.1,127.36,34.15
4,qh2-rcc1522018-10-0912:00:00,qh2-rcc152 ,2018-10-09 12:00:00,5.38,96.0,489167.61,915890.49,21.0,34.03,32.05,9100.0,9144.33,9121.0,9182.83,515639.0,272950.0,18.0,64.0,63.0,55.03,31.01,127.01,34.03
5,qh2-rcc1522018-10-0912:10:00,qh2-rcc152 ,2018-10-09 12:10:00,4.54,96.0,156842.12,1526305.51,21.2,34.08,32.0,9145.5,9205.0,9163.0,9233.0,515639.0,272950.0,18.0,64.0,63.0,55.28,31.01,127.01,34.08
6,qh2-rcc1522018-10-0912:20:00,qh2-rcc152 ,2018-10-09 12:20:00,3.64,97.33,85163.19,1513523.61,21.0,34.35,32.2,9046.33,9069.67,9054.5,9122.17,515639.0,272950.0,18.0,64.0,63.0,55.35,31.44,128.77,34.35
7,qh2-rcc1522018-10-0912:30:00,qh2-rcc152 ,2018-10-09 12:30:00,5.28,96.0,571673.08,1563569.21,21.2,34.03,32.07,9132.67,9156.0,9146.67,9216.67,515639.0,272950.0,18.0,64.0,63.0,55.23,31.01,127.01,34.03
8,qh2-rcc1522018-10-0912:40:00,qh2-rcc152 ,2018-10-09 12:40:00,4.15,96.13,87250.43,1687065.82,21.0,34.15,32.05,9189.83,9212.0,9201.5,9277.33,515639.0,272950.0,18.0,64.0,63.0,55.15,31.05,127.19,34.15
9,qh2-rcc1522018-10-0912:50:00,qh2-rcc152 ,2018-10-09 12:50:00,4.51,96.4,542678.11,1270830.01,21.23,34.27,31.93,9128.0,9173.5,9153.67,9241.17,515639.0,272950.0,18.0,64.0,63.0,55.5,31.14,127.54,34.27
