,Id,Series,Time,CPU_Load,Power,Network_RX,Network_TX,Inlet_Temperature,CPU1_Temperature,CPU2_Temperature,Fan_speed1,Fan_speed2,Fan_speed3,Fan_speed4,Ram,Ram_Used,No_Of_Running_vms,CPU_cores,CPU_cores_used,Ambient_Temperature,Cooling_Power,Total_Power,CPU_Temp_Max
0,qh2-rcc1242018-10-0911:20:00,qh2-rcc124 ,2018-10-09 11:20:00,6.25,100.8,635205.41,1001045.16,15.97,37.88,37.55,8701.0,8740.67,8734.83,8767.5,515639.0,236086.0,20.0,64.0,55.0,53.85,44.23,145.03,37.88
1,qh2-rcc1242018-10-0911:30:00,qh2-rcc124 ,2018-10-09 11:30:00,7.26,100.0,115181.8,1219608.78,16.0,37.78,37.5,8619.33,8659.0,8659.0,8691.67,515639.0,236086.0,20.0,64.0,55.0,53.78,43.87,143.87,37.78
2,qh2-rcc1242018-10-0911:40:00,qh2-rcc124 ,2018-10-09 11:40:00,6.26,97.33,85779.97,1118244.53,16.0,37.67,37.4,8659.0,8705.67,8715.0,8751.17,515639.0,236086.0,20.0,64.0,55.0,53.67,42.7,140.04,37.67
3,qh2-rcc1242018-10-0911:50:00,qh2-rcc124 ,2018-10-09 11:50:00,7.3,100.93,1122863.04,1495446.98,16.0,37.97,37.92,8562.17,8607.67,8614.67,8653.17,515639.0,236086.0,20.0,64.0,55.0,53.97,44.28,145.22,37.97
4,qh2-rcc1242018-10-0912:00:00,qh2-rcc124 ,2018-10-09 12:00:00,6.76,97.6,520230.97,1154666.93,15.8,37.25,37.43,8600.67,8648.5,8652.0,8690.5,515639.0,236086.0,20.0,64.0,55.0,53.23,42.82,140.42,37.43
5,qh2-rcc1242018-10-0912:10:00,qh2-rcc124 ,2018-10-09 12:10:00,6.46,97.73,89078.47,1198738.05,16.0,38.02,37.23,8555.17,8591.33,8592.5,8642.67,515639.0,236086.0,20.0,64.0,55.0,54.02,42.88,140.61,38.02
6,qh2-rcc1242018-10-0912:20:00,qh2-rcc124 ,2018-10-09 12:20:00,6.63,99.07,110712.14,1111588.31,15.9,37.62,37.18,8780.33,8827.0,8822.33,8851.5,515639.0,236086.0,20.0,64.0,55.0,53.52,43.47,142.53,37.62
7,qh2-rcc1242018-10-0912:30:00,qh2-rcc124 ,2018-10-09 12:30:00,6.53,98.0,599094.11,1230203.35,16.0,37.35,37.15,8710.33,8745.33,8751.17,8771.0,515639.0,236086.0,20.0,64.0,55.0,53.35,43.0,141.0,37.35
8,qh2-rcc1242018-10-0912:40:00,qh2-rcc124 ,2018-10-09 12:40:00,5.98,96.27,103329.58,1136660.71,16.0,37.52,37.07,8529.5,8568.0,8564.5,8629.83,515639.0,236086.0,20.0,64.0,55.0,53.52,42.24,138.5,37.52
9,qh2-rcc1242018-10-0912:50:00,qh2-rcc124 ,2018-10-09 12:50:00,6.29,98.8,571313.0,1141515.84,16.0,38.12,37.3,8524.83,8566.83,8570.33,8603.0,515639.0,236086.0,20.0,64.0,55.0,54.12,43.35,142.15,38.12
10,qh2-rcc1242018-10-0913:00:00,qh2-rcc124 ,2018-10-09 13:00:00,6.3,97.33,540721.2,1092634.14,16.0,38.35,37.77,8207.5,8262.33,8251.83,8292.67,515639.0,236086.0,20.0,64.0,55.0,54.35,42.7,140.04,38.35
11,qh2-rcc1242018-10-0913:10:00,qh2-rcc124 ,2018-10-09 13:10:00,6.78,96.4,184638.03,992082.57,16.0,38.02,37.7,8229.67,8285.67,8293.83,8299.67,515639.0,236086.0,20.0,64.0,55.0,54.02,42.3,138.7,38.02
12,qh2-rcc1242018-10-0913:20:00,qh2-rcc124 ,2018-10-09 13:20:00,7.0,101.87,921749.83,1379397.0,16.0,38.67,38.45,8403.5,8454.83,8461.83,8488.67,515639.0,236086.0,20.0,64.0,55.0,54.67,44.69,146.56,38.67
13,qh2-rcc1242018-10-0913:30:00,qh2-rcc124 ,2018-10-09 13:30:00,6.21,98.27,1737636.38,1368118.63,16.0,38.08,37.98,8377.83,8425.67,8431.5,8475.83,515639.0,236086.0,20.0,64.0,55.0,54.08,43.11,141.38,38.08
14,qh2-rcc1242018-10-0913:40:00,qh2-rcc124 ,2018-10-09 13:40:00,6.72,99.73,2595268.18,1819184.43,16.0,38.1,38.13,8323.0,8386.0,8362.67,8412.83,515639.0,236086.0,20.0,64.0,55.0,54.13,43.76,143.49,38.13
