,Id,Series,Time,CPU_Load,Power,Network_RX,Network_TX,Inlet_Temperature,CPU1_Temperature,CPU2_Temperature,Fan_speed1,Fan_speed2,Fan_speed3,Fan_speed4,Ram,Ram_Used,No_Of_Running_vms,CPU_cores,CPU_cores_used,Ambient_Temperature,Cooling_Power,Total_Power,CPU_Temp_Max
0,qh2-rcc1582018-10-0911:20:00,qh2-rcc158 ,2018-10-09 11:20:00,22.18,229.07,233104.09,124089.71,19.13,62.98,54.95,8970.5,8950.67,8916.83,8978.67,515639.0,391734.0,9.0,64.0,60.0,82.12,78.04,307.1,62.98
1,qh2-rcc1582018-10-0911:30:00,qh2-rcc158 ,2018-10-09 11:30:00,22.33,233.47,77674.08,92699.95,19.92,63.4,55.28,9047.5,8956.5,9000.83,9012.5,515639.0,391734.0,9.0,64.0,60.0,83.32,79.54,313.0,63.4
2,qh2-rcc1582018-10-0911:40:00,qh2-rcc158 ,2018-10-09 11:40:00,22.18,230.53,104197.72,434773.88,20.0,63.08,55.03,8990.33,8975.17,8935.5,9012.5,515639.0,391734.0,9.0,64.0,60.0,83.08,78.54,309.07,63.08
3,qh2-rcc1582018-10-0911:50:00,qh2-rcc158 ,2018-10-09 11:50:00,22.14,232.0,245600.32,97701.11,20.0,63.13,55.2,9006.67,8981.0,8947.17,9017.17,515639.0,391734.0,9.0,64.0,60.0,83.13,79.04,311.04,63.13
4,qh2-rcc1582018-10-0912:00:00,qh2-rcc158 ,2018-10-09 12:00:00,21.69,231.47,305113.55,142314.02,20.0,62.93,55.62,8972.83,8956.5,8930.83,9014.83,515639.0,391734.0,9.0,64.0,60.0,82.93,78.85,310.32,62.93
5,qh2-rcc1582018-10-0912:10:00,qh2-rcc158 ,2018-10-09 12:10:00,22.28,232.0,79610.1,213216.9,20.0,63.0,54.98,9082.5,9055.67,9032.33,9105.83,515639.0,391734.0,9.0,64.0,60.0,83.0,79.04,311.04,63.0
6,qh2-rcc1582018-10-0912:20:00,qh2-rcc158 ,2018-10-09 12:20:00,24.03,236.13,571417.58,413036.97,19.98,63.58,56.12,8999.67,8971.67,8958.83,9013.67,515639.0,391734.0,9.0,64.0,60.0,83.57,80.44,316.58,63.58
7,qh2-rcc1582018-10-0912:30:00,qh2-rcc158 ,2018-10-09 12:30:00,25.37,243.33,952914.32,102689.66,20.0,65.0,56.38,9073.17,9041.67,8991.5,9086.0,515639.0,391734.0,9.0,64.0,60.0,85.0,82.9,326.23,65.0
8,qh2-rcc1582018-10-0912:40:00,qh2-rcc158 ,2018-10-09 12:40:00,23.65,237.2,679491.82,291305.93,20.0,64.08,55.92,9034.67,9010.17,8983.33,9063.83,515639.0,391734.0,9.0,64.0,60.0,84.08,80.81,318.01,64.08
9,qh2-rcc1582018-10-0912:50:00,qh2-rcc158 ,2018-10-09 12:50:00,22.54,232.0,231253.17,95694.5,20.0,63.47,55.25,9086.0,9059.17,9019.5,9109.33,515639.0,391734.0,9.0,64.0,60.0,83.47,79.04,311.04,63.47
10,qh2-rcc1582018-10-0913:00:00,qh2-rcc158 ,2018-10-09 13:00:00,20.09,231.07,246549.58,130616.17,20.0,62.73,55.92,9026.5,8997.33,8967.0,9033.5,515639.0,391734.0,9.0,64.0,60.0,82.73,78.72,309.79,62.73
11,qh2-rcc1582018-10-0913:10:00,qh2-rcc158 ,2018-10-09 13:10:00,19.21,230.67,107944.76,187824.17,20.0,63.07,56.18,8969.33,8944.83,8914.5,8975.17,515639.0,391734.0,9.0,64.0,60.0,83.07,78.58,309.25,63.07
12,qh2-rcc1582018-10-0913:20:00,qh2-rcc158 ,2018-10-09 13:20:00,19.22,237.33,259978.55,400267.81,20.0,63.28,56.05,9040.5,9037.0,8984.5,9065.0,515639.0,391734.0,9.0,64.0,60.0,83.28,80.85,318.19,63.28
13,qh2-rcc1582018-10-0913:30:00,qh2-rcc158 ,2018-10-09 13:30:00,19.26,236.8,238644.66,84576.76,19.92,63.47,55.72,9034.67,9028.83,8972.83,9049.83,515639.0,391734.0,9.0,64.0,60.0,83.38,80.67,317.47,63.47
14,qh2-rcc1582018-10-0913:40:00,qh2-rcc158 ,2018-10-09 13:40:00,19.12,238.0,75332.57,88156.49,20.0,63.62,55.48,9030.0,9012.5,8971.67,9040.5,515639.0,391734.0,9.0,64.0,60.0,83.62,81.08,319.08,63.62
15,qh2-rcc1582018-10-0913:50:00,qh2-rcc158 ,2018-10-09 13:50:00,19.55,241.73,489416.03,115338.39,20.0,63.75,56.48,9046.33,9014.83,8983.33,9040.5,515639.0,391734.0,9.0,64.0,60.0,83.75,82.35,324.09,63.75
16,qh2-rcc1582018-10-0914:00:00,qh2-rcc158 ,2018-10-09 14:00:00,19.6,242.8,254062.11,319066.62,19.77,64.2,56.42,9083.67,9048.67,9038.17,9073.17,515639.0,391734.0,9.0,64.0,60.0,83.97,82.72,325.52,64.2
17,qh2-rcc1582018-10-0914:10:00,qh2-rcc158 ,2018-10-09 14:10:00,19.25,241.07,73268.56,95506.53,19.95,63.9,56.08,9046.33,9017.17,8986.83,9044.0,515639.0,391734.0,9.0,64.0,60.0,83.85,82.13,323.19,63.9
18,qh2-rcc1582018-10-0914:20:00,qh2-rcc158 ,2018-10-09 14:20:00,19.16,240.0,69971.55,101304.62,20.0,62.47,55.03,9426.67,9401.0,9387.0,9444.17,515639.0,391734.0,9.0,64.0,60.0,82.47,81.76,321.76,62.47
19,qh2-rcc1582018-10-0914:30:00,qh2-rcc158 ,2018-10-09 14:30:00,19.86,240.0,92605.21,100561.74,20.0,62.08,53.82,9445.33,9404.5,9415.0,9448.83,515639.0,391734.0,9.0,64.0,60.0,82.08,81.76,321.76,62.08
20,qh2-rcc1582018-10-0914:40:00,qh2-rcc158 ,2018-10-09 14:40:00,20.16,240.0,247822.89,349221.32,20.0,62.1,53.23,9450.0,9399.83,9397.5,9481.5,515639.0,391734.0,9.0,64.0,60.0,82.1,81.76,321.76,62.1
