,Id,Series,Time,CPU_Load,Power,Network_RX,Network_TX,Inlet_Temperature,CPU1_Temperature,CPU2_Temperature,Fan_speed1,Fan_speed2,Fan_speed3,Fan_speed4,Ram,Ram_Used,No_Of_Running_vms,CPU_cores,CPU_cores_used,Ambient_Temperature,Cooling_Power,Total_Power,CPU_Temp_Max
0,qh2-rcc1762018-10-0911:20:00,qh2-rcc176 ,2018-10-09 11:20:00,20.18,228.93,2219058.0,2932703.67,19.32,57.02,55.27,9289.0,9286.67,9308.83,9255.17,515639.0,367158.0,7.0,64.0,60.0,76.33,76.29,305.22,57.02
1,qh2-rcc1762018-10-0911:30:00,qh2-rcc176 ,2018-10-09 11:30:00,19.25,224.53,2232864.3,3243804.77,19.98,56.15,54.03,9235.33,9226.0,9240.0,9208.5,515639.0,367158.0,7.0,64.0,60.0,76.13,74.82,299.35,56.15
2,qh2-rcc1762018-10-0911:40:00,qh2-rcc176 ,2018-10-09 11:40:00,22.04,242.27,4981306.88,4749400.94,20.0,58.45,56.37,9188.67,9184.0,9200.33,9168.83,515639.0,367158.0,7.0,64.0,60.0,78.45,80.73,323.0,58.45
3,qh2-rcc1762018-10-0911:50:00,qh2-rcc176 ,2018-10-09 11:50:00,25.19,258.4,5167413.7,7258729.71,19.95,62.27,56.08,9280.83,9277.33,9291.33,9261.0,515639.0,367158.0,7.0,64.0,60.0,82.22,86.11,344.51,62.27
4,qh2-rcc1762018-10-0912:00:00,qh2-rcc176 ,2018-10-09 12:00:00,25.17,264.13,5327569.58,6969366.91,20.0,62.65,56.63,9165.33,9156.0,9168.83,9136.17,515639.0,367158.0,7.0,64.0,60.0,82.65,88.02,352.15,62.65
5,qh2-rcc1762018-10-0912:10:00,qh2-rcc176 ,2018-10-09 12:10:00,25.82,267.73,5025209.63,7298703.88,20.0,63.55,57.15,9174.67,9177.0,9195.67,9164.17,515639.0,367158.0,7.0,64.0,60.0,83.55,89.22,356.95,63.55
6,qh2-rcc1762018-10-0912:20:00,qh2-rcc176 ,2018-10-09 12:20:00,25.21,261.87,5497444.66,7676717.89,20.0,63.48,56.05,9160.67,9161.83,9185.17,9144.33,515639.0,367158.0,7.0,64.0,60.0,83.48,87.26,349.13,63.48
7,qh2-rcc1762018-10-0912:30:00,qh2-rcc176 ,2018-10-09 12:30:00,23.73,260.53,5505505.35,7261407.48,20.0,62.37,55.2,9174.67,9174.67,9186.33,9164.17,515639.0,367158.0,7.0,64.0,60.0,82.37,86.82,347.35,62.37
8,qh2-rcc1762018-10-0912:40:00,qh2-rcc176 ,2018-10-09 12:40:00,23.81,259.47,5283991.26,7715440.42,20.0,62.32,55.28,9178.17,9173.5,9200.33,9154.83,515639.0,367158.0,7.0,64.0,60.0,82.32,86.46,345.93,62.32
9,qh2-rcc1762018-10-0912:50:00,qh2-rcc176 ,2018-10-09 12:50:00,20.66,241.47,5489020.48,7435560.92,20.0,59.88,52.27,9170.0,9172.33,9193.33,9152.5,515639.0,367158.0,7.0,64.0,60.0,79.88,80.46,321.93,59.88
