,Id,Series,Time,CPU_Load,Power,Network_RX,Network_TX,Inlet_Temperature,CPU1_Temperature,CPU2_Temperature,Fan_speed1,Fan_speed2,Fan_speed3,Fan_speed4,Ram,Ram_Used,No_Of_Running_vms,CPU_cores,CPU_cores_used,Ambient_Temperature,Cooling_Power,Total_Power,CPU_Temp_Max
0,qh2-rcc1362018-10-0911:20:00,qh2-rcc136 ,2018-10-09 11:20:00,16.36,214.0,343600.42,415348.79,16.77,55.92,48.67,9726.5,9731.17,9727.67,9696.17,515639.0,420406.0,7.0,64.0,64.0,72.68,94.5,308.5,55.92
1,qh2-rcc1362018-10-0911:30:00,qh2-rcc136 ,2018-10-09 11:30:00,16.35,217.47,146116.19,170015.54,16.3,56.7,49.92,9609.83,9622.67,9601.67,9598.17,515639.0,420406.0,7.0,64.0,64.0,73.0,96.03,313.5,56.7
2,qh2-rcc1362018-10-0911:40:00,qh2-rcc136 ,2018-10-09 11:40:00,16.67,219.33,48983.51,293847.26,16.52,56.88,49.9,9656.5,9689.17,9660.0,9668.17,515639.0,420406.0,7.0,64.0,64.0,73.4,96.85,316.19,56.88
3,qh2-rcc1362018-10-0911:50:00,qh2-rcc136 ,2018-10-09 11:50:00,16.05,214.93,420150.94,471223.71,16.47,56.63,49.77,9560.83,9588.83,9564.33,9544.5,515639.0,420406.0,7.0,64.0,64.0,73.1,94.91,309.84,56.63
4,qh2-rcc1362018-10-0912:00:00,qh2-rcc136 ,2018-10-09 12:00:00,16.49,215.87,164960.64,146305.21,16.75,56.87,49.2,9642.5,9650.67,9607.5,9580.67,515639.0,420406.0,7.0,64.0,64.0,73.62,95.32,311.19,56.87
5,qh2-rcc1362018-10-0912:10:00,qh2-rcc136 ,2018-10-09 12:10:00,16.57,216.93,57663.01,200752.81,16.85,56.83,49.65,9711.33,9723.0,9695.0,9685.67,515639.0,420406.0,7.0,64.0,64.0,73.68,95.79,312.73,56.83
6,qh2-rcc1362018-10-0912:20:00,qh2-rcc136 ,2018-10-09 12:20:00,18.07,223.6,1085257.77,604123.63,16.55,57.4,49.87,9775.5,9797.67,9773.17,9773.17,515639.0,420406.0,7.0,64.0,64.0,73.95,98.74,322.34,57.4
7,qh2-rcc1362018-10-0912:30:00,qh2-rcc136 ,2018-10-09 12:30:00,18.01,221.47,806151.93,239589.88,16.98,57.0,49.97,9850.17,9868.83,9851.33,9845.5,515639.0,420406.0,7.0,64.0,64.0,73.98,97.8,319.26,57.0
8,qh2-rcc1362018-10-0912:40:00,qh2-rcc136 ,2018-10-09 12:40:00,16.32,214.53,129115.02,299513.28,16.35,56.57,49.45,9683.33,9695.0,9688.0,9660.0,515639.0,420406.0,7.0,64.0,64.0,72.92,94.73,309.27,56.57
9,qh2-rcc1362018-10-0912:50:00,qh2-rcc136 ,2018-10-09 12:50:00,15.95,223.07,219049.91,187221.58,16.92,56.85,49.82,9650.67,9684.5,9647.17,9627.33,515639.0,420406.0,7.0,64.0,64.0,73.77,98.5,321.57,56.85
