,Id,Series,Time,CPU_Load,Power,Network_RX,Network_TX,Inlet_Temperature,CPU1_Temperature,CPU2_Temperature,Fan_speed1,Fan_speed2,Fan_speed3,Fan_speed4,Ram,Ram_Used,No_Of_Running_vms,CPU_cores,CPU_cores_used,Ambient_Temperature,Cooling_Power,Total_Power,CPU_Temp_Max
0,qh2-rcc1352018-10-0911:20:00,qh2-rcc135 ,2018-10-09 11:20:00,19.6,240.53,152649.37,210785.46,16.0,62.45,61.0,9346.17,9327.5,9284.33,9301.83,515639.0,490038.0,7.0,64.0,64.0,78.45,110.61,351.14,62.45
1,qh2-rcc1352018-10-0911:30:00,qh2-rcc135 ,2018-10-09 11:30:00,18.98,237.6,152939.95,504722.99,15.78,62.73,59.87,9409.17,9375.33,9339.17,9362.5,515639.0,490038.0,7.0,64.0,64.0,78.52,109.26,346.86,62.73
2,qh2-rcc1352018-10-0911:40:00,qh2-rcc135 ,2018-10-09 11:40:00,19.34,241.07,45869.82,251943.36,15.95,62.4,60.42,9430.17,9399.83,9363.67,9385.83,515639.0,490038.0,7.0,64.0,64.0,78.35,110.85,351.92,62.4
3,qh2-rcc1352018-10-0911:50:00,qh2-rcc135 ,2018-10-09 11:50:00,19.58,239.87,233242.54,432976.82,15.92,62.88,60.7,9384.67,9353.17,9305.33,9329.83,515639.0,490038.0,7.0,64.0,64.0,78.8,110.3,350.17,62.88
4,qh2-rcc1352018-10-0912:00:00,qh2-rcc135 ,2018-10-09 12:00:00,19.05,239.6,217017.52,286665.78,15.88,62.77,59.68,9466.33,9416.17,9377.67,9392.83,515639.0,490038.0,7.0,64.0,64.0,78.65,110.18,349.78,62.77
5,qh2-rcc1352018-10-0912:10:00,qh2-rcc135 ,2018-10-09 12:10:00,19.44,240.93,47057.97,389222.75,16.0,63.37,59.72,9469.83,9432.5,9399.83,9417.33,515639.0,490038.0,7.0,64.0,64.0,79.37,110.79,351.73,63.37
6,qh2-rcc1352018-10-0912:20:00,qh2-rcc135 ,2018-10-09 12:20:00,19.34,238.8,153403.79,405062.62,16.0,62.68,59.37,9433.67,9398.67,9366.0,9375.33,515639.0,490038.0,7.0,64.0,64.0,78.68,109.81,348.61,62.68
7,qh2-rcc1352018-10-0912:30:00,qh2-rcc135 ,2018-10-09 12:30:00,19.44,240.27,171978.51,304885.94,16.0,63.2,60.1,9486.17,9450.0,9417.33,9419.67,515639.0,490038.0,7.0,64.0,64.0,79.2,110.49,350.75,63.2
8,qh2-rcc1352018-10-0912:40:00,qh2-rcc135 ,2018-10-09 12:40:00,19.65,241.33,47603.38,277833.69,15.78,63.0,60.25,9474.5,9439.5,9395.17,9411.5,515639.0,490038.0,7.0,64.0,64.0,78.78,110.98,352.31,63.0
9,qh2-rcc1352018-10-0912:50:00,qh2-rcc135 ,2018-10-09 12:50:00,17.74,228.67,143659.54,435054.69,16.0,61.7,57.3,9426.67,9399.83,9362.5,9380.0,515639.0,490038.0,7.0,64.0,64.0,77.7,105.15,333.82,61.7
