,Id,Series,Time,CPU_Load,Power,Network_RX,Network_TX,Inlet_Temperature,CPU1_Temperature,CPU2_Temperature,Fan_speed1,Fan_speed2,Fan_speed3,Fan_speed4,Ram,Ram_Used,No_Of_Running_vms,CPU_cores,CPU_cores_used,Ambient_Temperature,Cooling_Power,Total_Power,CPU_Temp_Max
0,qh2-rcc1512018-10-0911:20:00,qh2-rcc151 ,2018-10-09 11:20:00,33.4,294.0,651153.46,717724.69,18.65,76.4,61.25,9607.5,9480.33,9517.67,9577.17,515639.0,481846.0,9.0,64.0,64.0,95.05,108.8,402.8,76.4
1,qh2-rcc1512018-10-0911:30:00,qh2-rcc151 ,2018-10-09 11:30:00,33.03,292.27,831908.33,778305.75,18.4,76.15,60.4,9570.17,9457.0,9482.67,9525.83,515639.0,481846.0,9.0,64.0,64.0,94.55,108.16,400.43,76.15
2,qh2-rcc1512018-10-0911:40:00,qh2-rcc151 ,2018-10-09 11:40:00,33.49,296.0,841213.42,812347.23,18.7,76.7,60.92,9646.0,9489.67,9508.33,9545.67,515639.0,481846.0,9.0,64.0,64.0,95.4,109.54,405.54,76.7
3,qh2-rcc1512018-10-0911:50:00,qh2-rcc151 ,2018-10-09 11:50:00,32.99,292.4,867055.79,810824.28,18.82,76.28,61.4,9555.0,9452.33,9479.17,9521.17,515639.0,481846.0,9.0,64.0,64.0,95.1,108.21,400.61,76.28
4,qh2-rcc1512018-10-0912:00:00,qh2-rcc151 ,2018-10-09 12:00:00,32.75,293.33,692685.19,861266.9,18.85,76.42,60.9,9580.67,9486.17,9506.0,9551.5,515639.0,481846.0,9.0,64.0,64.0,95.27,108.55,401.89,76.42
5,qh2-rcc1512018-10-0912:10:00,qh2-rcc151 ,2018-10-09 12:10:00,33.79,296.0,264477.09,613078.03,18.75,76.7,61.33,9628.5,9521.17,9536.33,9592.33,515639.0,481846.0,9.0,64.0,64.0,95.45,109.54,405.54,76.7
6,qh2-rcc1512018-10-0912:20:00,qh2-rcc151 ,2018-10-09 12:20:00,33.26,293.87,463451.01,934713.18,18.87,76.2,61.22,9588.83,9476.83,9485.0,9544.5,515639.0,481846.0,9.0,64.0,64.0,95.07,108.75,402.62,76.2
7,qh2-rcc1512018-10-0912:30:00,qh2-rcc151 ,2018-10-09 12:30:00,33.32,292.53,604045.65,805699.68,19.03,76.25,61.03,9620.33,9472.17,9503.67,9570.17,515639.0,481846.0,9.0,64.0,64.0,95.28,108.26,400.79,76.25
8,qh2-rcc1512018-10-0912:40:00,qh2-rcc151 ,2018-10-09 12:40:00,33.46,295.87,214829.95,485974.42,18.77,76.27,61.37,9600.5,9459.33,9507.17,9553.83,515639.0,481846.0,9.0,64.0,64.0,95.03,109.49,405.36,76.27
9,qh2-rcc1512018-10-0912:50:00,qh2-rcc151 ,2018-10-09 12:50:00,32.61,288.67,584810.11,795152.43,19.0,75.35,61.42,9499.0,9430.17,9455.83,9488.5,515639.0,481846.0,9.0,64.0,64.0,94.35,106.83,395.49,75.35
