,Id,Series,Time,CPU_Load,Power,Network_RX,Network_TX,Inlet_Temperature,CPU1_Temperature,CPU2_Temperature,Fan_speed1,Fan_speed2,Fan_speed3,Fan_speed4,Ram,Ram_Used,No_Of_Running_vms,CPU_cores,CPU_cores_used,Ambient_Temperature,Cooling_Power,Total_Power,CPU_Temp_Max
0,qh2-rcc1382018-10-0911:20:00,qh2-rcc138 ,2018-10-09 11:20:00,23.17,248.0,317263.49,392453.62,16.73,67.52,59.72,9703.17,9725.33,9716.0,9704.33,515639.0,424502.0,7.0,64.0,64.0,84.25,109.51,357.51,67.52
1,qh2-rcc1382018-10-0911:30:00,qh2-rcc138 ,2018-10-09 11:30:00,21.8,253.6,171782.25,148507.04,16.32,67.68,60.6,9606.33,9626.17,9601.67,9611.0,515639.0,424502.0,7.0,64.0,64.0,84.0,111.99,365.59,67.68
2,qh2-rcc1382018-10-0911:40:00,qh2-rcc138 ,2018-10-09 11:40:00,21.46,253.2,51206.77,166348.84,16.5,67.4,60.78,9649.5,9696.17,9658.83,9667.0,515639.0,424502.0,7.0,64.0,64.0,83.9,111.81,365.01,67.4
3,qh2-rcc1382018-10-0911:50:00,qh2-rcc138 ,2018-10-09 11:50:00,21.13,255.33,363186.6,327829.19,16.47,68.05,61.37,9556.17,9577.17,9551.5,9534.0,515639.0,424502.0,7.0,64.0,64.0,84.52,112.75,368.08,68.05
4,qh2-rcc1382018-10-0912:00:00,qh2-rcc138 ,2018-10-09 12:00:00,21.5,260.13,177656.51,117041.18,16.73,67.83,61.0,9636.67,9646.0,9622.67,9601.67,515639.0,424502.0,7.0,64.0,64.0,84.57,114.87,375.0,67.83
5,qh2-rcc1382018-10-0912:10:00,qh2-rcc138 ,2018-10-09 12:10:00,21.78,258.53,49133.87,115949.58,16.85,67.68,60.58,9699.67,9732.33,9691.5,9695.0,515639.0,424502.0,7.0,64.0,64.0,84.53,114.16,372.7,67.68
6,qh2-rcc1382018-10-0912:20:00,qh2-rcc138 ,2018-10-09 12:20:00,20.5,254.27,211432.53,244181.32,16.5,66.28,60.17,9780.17,9790.67,9773.17,9761.5,515639.0,424502.0,7.0,64.0,64.0,82.78,112.28,366.55,66.28
7,qh2-rcc1382018-10-0912:30:00,qh2-rcc138 ,2018-10-09 12:30:00,20.46,256.13,175211.0,98187.72,16.98,66.42,60.18,9857.17,9875.83,9858.33,9840.83,515639.0,424502.0,7.0,64.0,64.0,83.4,113.1,369.24,66.42
8,qh2-rcc1382018-10-0912:40:00,qh2-rcc138 ,2018-10-09 12:40:00,20.79,256.4,51016.98,71160.76,16.42,67.05,60.2,9679.83,9688.0,9672.83,9650.67,515639.0,424502.0,7.0,64.0,64.0,83.47,113.22,369.62,67.05
9,qh2-rcc1382018-10-0912:50:00,qh2-rcc138 ,2018-10-09 12:50:00,20.16,255.6,231825.73,429321.94,16.93,67.13,60.62,9657.67,9690.33,9653.0,9635.5,515639.0,424502.0,7.0,64.0,64.0,84.07,112.87,368.47,67.13
