,Id,Series,Time,CPU_Load,Power,Network_RX,Network_TX,Inlet_Temperature,CPU1_Temperature,CPU2_Temperature,Fan_speed1,Fan_speed2,Fan_speed3,Fan_speed4,Ram,Ram_Used,No_Of_Running_vms,CPU_cores,CPU_cores_used,Ambient_Temperature,Cooling_Power,Total_Power,CPU_Temp_Max
0,qh2-rcc1462018-10-0911:20:00,qh2-rcc146 ,2018-10-09 11:20:00,26.46,275.47,526738.89,758708.57,18.72,76.03,58.65,9598.17,9625.0,9639.0,9597.0,515639.0,420406.0,8.0,64.0,64.0,94.75,102.25,377.71,76.03
1,qh2-rcc1462018-10-0911:30:00,qh2-rcc146 ,2018-10-09 11:30:00,26.59,279.47,75689.49,360126.9,18.02,76.17,58.83,9597.0,9622.67,9640.17,9579.5,515639.0,420406.0,8.0,64.0,64.0,94.18,103.73,383.2,76.17
2,qh2-rcc1462018-10-0911:40:00,qh2-rcc146 ,2018-10-09 11:40:00,27.19,280.8,58167.41,523576.13,18.43,76.33,59.25,9588.83,9632.0,9643.67,9593.5,515639.0,420406.0,8.0,64.0,64.0,94.77,104.23,385.03,76.33
3,qh2-rcc1462018-10-0911:50:00,qh2-rcc146 ,2018-10-09 11:50:00,25.55,270.53,519119.41,720416.94,18.3,75.48,57.33,9516.5,9573.67,9597.0,9543.33,515639.0,420406.0,8.0,64.0,64.0,93.78,100.42,370.95,75.48
4,qh2-rcc1462018-10-0912:00:00,qh2-rcc146 ,2018-10-09 12:00:00,24.57,272.0,202367.99,360857.25,18.58,75.05,57.65,9448.83,9462.83,9485.0,9448.83,515639.0,420406.0,8.0,64.0,64.0,93.63,100.96,372.96,75.05
5,qh2-rcc1462018-10-0912:10:00,qh2-rcc146 ,2018-10-09 12:10:00,24.95,271.87,52266.33,356039.6,18.58,74.9,57.77,9445.33,9479.17,9493.17,9444.17,515639.0,420406.0,8.0,64.0,64.0,93.48,100.91,372.78,74.9
6,qh2-rcc1462018-10-0912:20:00,qh2-rcc146 ,2018-10-09 12:20:00,24.08,267.07,245335.63,639213.25,18.17,73.88,56.92,9424.33,9460.5,9483.83,9444.17,515639.0,420406.0,8.0,64.0,64.0,92.05,99.13,366.2,73.88
7,qh2-rcc1462018-10-0912:30:00,qh2-rcc146 ,2018-10-09 12:30:00,24.68,271.47,224741.67,364911.16,18.65,74.62,58.12,9408.0,9424.33,9440.67,9426.67,515639.0,420406.0,8.0,64.0,64.0,93.27,100.76,372.23,74.62
8,qh2-rcc1462018-10-0912:40:00,qh2-rcc146 ,2018-10-09 12:40:00,24.79,271.87,100386.46,379126.26,18.05,74.83,57.12,9450.0,9467.5,9475.67,9458.17,515639.0,420406.0,8.0,64.0,64.0,92.88,100.91,372.78,74.83
9,qh2-rcc1462018-10-0912:50:00,qh2-rcc146 ,2018-10-09 12:50:00,24.43,268.0,368672.84,515485.09,18.37,74.17,57.08,9415.0,9429.0,9446.5,9415.0,515639.0,420406.0,8.0,64.0,64.0,92.53,99.48,367.48,74.17
