,Id,Series,Time,CPU_Load,Power,Network_RX,Network_TX,Inlet_Temperature,CPU1_Temperature,CPU2_Temperature,Fan_speed1,Fan_speed2,Fan_speed3,Fan_speed4,Ram,Ram_Used,No_Of_Running_vms,CPU_cores,CPU_cores_used,Ambient_Temperature,Cooling_Power,Total_Power,CPU_Temp_Max
0,qh2-rcc1372018-10-0911:20:00,qh2-rcc137 ,2018-10-09 11:20:00,29.76,293.73,551964.41,802424.24,16.73,76.62,57.13,9734.67,9731.17,9724.17,9705.5,515639.0,412214.0,9.0,64.0,64.0,93.35,129.7,423.44,76.62
1,qh2-rcc1372018-10-0911:30:00,qh2-rcc137 ,2018-10-09 11:30:00,28.44,293.73,147387.4,266192.46,16.28,75.93,56.38,9626.17,9623.83,9606.33,9591.17,515639.0,412214.0,9.0,64.0,64.0,92.22,129.7,423.44,75.93
2,qh2-rcc1372018-10-0911:40:00,qh2-rcc137 ,2018-10-09 11:40:00,28.87,293.47,78758.3,621229.59,16.48,76.65,55.95,9662.33,9709.0,9662.33,9644.83,515639.0,412214.0,9.0,64.0,64.0,93.13,129.58,423.05,76.65
3,qh2-rcc1372018-10-0911:50:00,qh2-rcc137 ,2018-10-09 11:50:00,27.79,289.47,1605852.65,773023.78,16.45,75.65,55.82,9558.5,9576.0,9538.67,9549.17,515639.0,412214.0,9.0,64.0,64.0,92.1,127.82,417.29,75.65
4,qh2-rcc1372018-10-0912:00:00,qh2-rcc137 ,2018-10-09 12:00:00,28.49,295.73,1038005.53,276347.44,16.73,76.28,56.37,9639.0,9651.83,9615.67,9583.0,515639.0,412214.0,9.0,64.0,64.0,93.02,130.59,426.32,76.28
5,qh2-rcc1372018-10-0912:10:00,qh2-rcc137 ,2018-10-09 12:10:00,28.5,298.27,121030.12,394150.11,16.87,76.68,56.68,9698.5,9731.17,9684.5,9688.0,515639.0,412214.0,9.0,64.0,64.0,93.55,131.7,429.97,76.68
6,qh2-rcc1372018-10-0912:20:00,qh2-rcc137 ,2018-10-09 12:20:00,32.46,310.8,2941801.92,1068929.19,16.53,78.12,57.3,9770.83,9798.83,9765.0,9770.83,515639.0,412214.0,9.0,64.0,64.0,94.65,137.24,448.04,78.12
7,qh2-rcc1372018-10-0912:30:00,qh2-rcc137 ,2018-10-09 12:30:00,31.1,307.73,2233056.36,510289.84,17.0,78.02,56.57,9858.33,9870.0,9861.83,9849.0,515639.0,412214.0,9.0,64.0,64.0,95.02,135.88,443.62,78.02
8,qh2-rcc1372018-10-0912:40:00,qh2-rcc137 ,2018-10-09 12:40:00,28.4,300.13,132135.55,371695.34,16.37,76.7,56.53,9686.83,9683.33,9682.17,9649.5,515639.0,412214.0,9.0,64.0,64.0,93.07,132.53,432.66,76.7
9,qh2-rcc1372018-10-0912:50:00,qh2-rcc137 ,2018-10-09 12:50:00,27.6,293.87,364167.26,424343.14,16.93,76.12,55.75,9654.17,9676.33,9651.83,9622.67,515639.0,412214.0,9.0,64.0,64.0,93.05,129.76,423.63,76.12
10,qh2-rcc1372018-10-0913:00:00,qh2-rcc137 ,2018-10-09 13:00:00,27.07,296.93,279798.48,343168.74,16.38,75.43,55.52,9578.33,9581.83,9548.0,9538.67,515639.0,412214.0,9.0,64.0,64.0,91.82,131.12,428.05,75.43
11,qh2-rcc1372018-10-0913:10:00,qh2-rcc137 ,2018-10-09 13:10:00,25.71,299.73,146529.17,458101.91,16.92,75.02,55.28,9541.0,9563.17,9534.0,9518.83,515639.0,412214.0,9.0,64.0,64.0,91.93,132.35,432.09,75.02
12,qh2-rcc1372018-10-0913:20:00,qh2-rcc137 ,2018-10-09 13:20:00,20.34,270.93,181212.03,402123.87,16.45,71.23,54.12,9174.67,9185.17,9191.0,9139.67,515639.0,412214.0,9.0,64.0,64.0,87.68,119.64,390.57,71.23
13,qh2-rcc1372018-10-0913:30:00,qh2-rcc137 ,2018-10-09 13:30:00,19.83,268.93,241101.57,229368.16,16.65,71.37,54.13,9159.5,9214.33,9147.83,9140.83,515639.0,412214.0,9.0,64.0,64.0,88.02,118.75,387.69,71.37
14,qh2-rcc1372018-10-0913:40:00,qh2-rcc137 ,2018-10-09 13:40:00,19.79,270.53,44784.95,130219.87,16.43,71.07,54.27,9107.0,9066.17,9063.83,9024.17,515639.0,412214.0,9.0,64.0,64.0,87.5,119.46,389.99,71.07
15,qh2-rcc1372018-10-0913:50:00,qh2-rcc137 ,2018-10-09 13:50:00,19.9,270.53,221903.65,185136.01,16.93,71.43,54.33,9212.0,9186.33,9210.83,9159.5,515639.0,412214.0,9.0,64.0,64.0,88.37,119.46,389.99,71.43
16,qh2-rcc1372018-10-0914:00:00,qh2-rcc137 ,2018-10-09 14:00:00,19.88,267.73,255871.82,453223.28,16.32,70.83,54.33,9110.5,9109.33,9104.67,9068.5,515639.0,412214.0,9.0,64.0,64.0,87.15,118.22,385.96,70.83
17,qh2-rcc1372018-10-0914:10:00,qh2-rcc137 ,2018-10-09 14:10:00,19.65,270.0,47137.52,102377.59,16.57,70.58,55.5,8988.0,8996.17,8972.83,8960.0,515639.0,412214.0,9.0,64.0,64.0,87.15,119.22,389.22,70.58
18,qh2-rcc1372018-10-0914:20:00,qh2-rcc137 ,2018-10-09 14:20:00,19.7,269.6,42406.51,215281.63,16.57,70.75,54.82,8999.67,9021.83,9002.0,8983.33,515639.0,412214.0,9.0,64.0,64.0,87.32,119.05,388.65,70.75
19,qh2-rcc1372018-10-0914:30:00,qh2-rcc137 ,2018-10-09 14:30:00,19.81,271.07,47180.57,233754.44,16.12,70.03,54.98,8950.67,8984.5,8948.33,8929.67,515639.0,412214.0,9.0,64.0,64.0,86.15,119.69,390.76,70.03
20,qh2-rcc1372018-10-0914:40:00,qh2-rcc137 ,2018-10-09 14:40:00,23.64,291.73,257570.99,356501.16,16.97,73.68,56.0,9363.67,9370.67,9354.33,9335.67,515639.0,412214.0,9.0,64.0,64.0,90.65,128.82,420.55,73.68
21,qh2-rcc1372018-10-0914:50:00,qh2-rcc137 ,2018-10-09 14:50:00,27.56,316.13,268287.37,274971.99,16.58,76.85,56.6,9802.33,9817.5,9791.83,9782.5,515639.0,412214.0,9.0,64.0,64.0,93.43,139.59,455.73,76.85
22,qh2-rcc1372018-10-0915:00:00,qh2-rcc137 ,2018-10-09 15:00:00,25.35,305.6,197741.32,147322.1,16.92,75.65,56.07,9657.67,9670.5,9650.67,9636.67,515639.0,412214.0,9.0,64.0,64.0,92.57,134.94,440.54,75.65
23,qh2-rcc1372018-10-0915:10:00,qh2-rcc137 ,2018-10-09 15:10:00,26.21,305.07,128186.73,528550.87,16.98,76.48,56.23,9655.33,9683.33,9665.83,9641.33,515639.0,412214.0,9.0,64.0,64.0,93.47,134.71,439.77,76.48
24,qh2-rcc1372018-10-0915:20:00,qh2-rcc137 ,2018-10-09 15:20:00,20.11,271.2,224838.85,359963.93,17.0,71.9,55.52,9173.5,9206.17,9175.83,9164.17,515639.0,412214.0,9.0,64.0,64.0,88.9,119.75,390.95,71.9
25,qh2-rcc1372018-10-0915:30:00,qh2-rcc137 ,2018-10-09 15:30:00,20.27,273.07,809625.71,261086.72,16.98,71.0,56.0,9038.17,9048.67,9037.0,9010.17,515639.0,412214.0,9.0,64.0,64.0,87.98,120.58,393.64,71.0
26,qh2-rcc1372018-10-0915:40:00,qh2-rcc137 ,2018-10-09 15:40:00,25.87,300.13,2951136.41,293034.06,17.0,73.35,60.45,9307.67,9336.83,9301.83,9294.83,515639.0,412214.0,9.0,64.0,64.0,90.35,132.53,432.66,73.35
27,qh2-rcc1372018-10-0915:50:00,qh2-rcc137 ,2018-10-09 15:50:00,31.25,319.87,3890761.89,453475.03,17.0,76.23,61.13,9593.5,9614.5,9590.0,9588.83,515639.0,412214.0,9.0,64.0,64.0,93.23,141.24,461.11,76.23
28,qh2-rcc1372018-10-0916:00:00,qh2-rcc137 ,2018-10-09 16:00:00,33.51,336.27,2275868.39,515513.83,16.43,79.92,59.15,10017.0,10032.17,10015.83,10048.5,515639.0,412214.0,9.0,64.0,64.0,96.35,148.48,484.75,79.92
29,qh2-rcc1372018-10-0916:10:00,qh2-rcc137 ,2018-10-09 16:10:00,28.27,310.27,1102166.27,974717.23,16.63,74.77,60.88,9485.0,9527.0,9492.0,9485.0,515639.0,412214.0,9.0,64.0,64.0,91.4,137.0,447.27,74.77
30,qh2-rcc1372018-10-0916:20:00,qh2-rcc137 ,2018-10-09 16:20:00,31.65,319.07,658088.79,242174.84,16.22,75.65,62.08,9569.0,9585.33,9573.67,9536.33,515639.0,412214.0,9.0,64.0,64.0,91.87,140.89,459.96,75.65
31,qh2-rcc1372018-10-0916:30:00,qh2-rcc137 ,2018-10-09 16:30:00,31.91,318.93,669554.78,528341.94,16.45,75.47,61.67,9570.17,9570.17,9549.17,9528.17,515639.0,412214.0,9.0,64.0,64.0,91.92,140.83,459.76,75.47
32,qh2-rcc1372018-10-0916:40:00,qh2-rcc137 ,2018-10-09 16:40:00,31.59,316.27,4270474.05,181567.86,16.3,75.23,61.4,9573.67,9574.83,9546.83,9523.5,515639.0,412214.0,9.0,64.0,64.0,91.53,139.65,455.92,75.23
33,qh2-rcc1372018-10-0916:50:00,qh2-rcc137 ,2018-10-09 16:50:00,31.51,310.8,7847577.72,528109.45,16.53,75.45,60.38,9553.83,9579.5,9544.5,9531.67,515639.0,412214.0,9.0,64.0,64.0,91.98,137.24,448.04,75.45
34,qh2-rcc1372018-10-0917:00:00,qh2-rcc137 ,2018-10-09 17:00:00,31.38,312.8,7501762.64,623620.24,16.32,75.17,59.92,9517.67,9550.33,9503.67,9481.5,515639.0,412214.0,9.0,64.0,64.0,91.48,138.12,450.92,75.17
35,qh2-rcc1372018-10-0917:10:00,qh2-rcc137 ,2018-10-09 17:10:00,31.31,313.07,5214292.29,609598.41,16.62,74.93,60.87,9510.67,9559.67,9496.67,9464.0,515639.0,357806.85,9.0,64.0,64.0,91.55,138.24,451.31,74.93
36,qh2-rcc1372018-10-0917:20:00,qh2-rcc137 ,2018-10-09 17:20:00,32.48,318.4,4096083.09,386302.41,16.38,75.55,61.32,9545.67,9573.67,9555.0,9521.17,515639.0,401110.5,9.0,64.0,64.0,91.93,140.59,458.99,75.55
37,qh2-rcc1372018-10-0917:30:00,qh2-rcc137 ,2018-10-09 17:30:00,36.34,325.07,3769071.76,549327.31,16.48,76.57,61.22,9689.17,9658.83,9644.83,9627.33,515639.0,412214.0,9.0,64.0,64.0,93.05,143.54,468.61,76.57
38,qh2-rcc1372018-10-0917:40:00,qh2-rcc137 ,2018-10-09 17:40:00,36.11,332.13,6795284.82,749709.43,16.42,77.73,59.92,9829.17,9850.17,9814.0,9822.17,515639.0,412214.0,9.0,64.0,64.0,94.15,146.66,478.79,77.73
39,qh2-rcc1372018-10-0917:50:00,qh2-rcc137 ,2018-10-09 17:50:00,36.74,328.4,8214587.79,165247.67,16.62,77.88,59.28,9823.33,9836.17,9819.83,9814.0,515639.0,358355.65,9.0,64.0,64.0,94.5,145.01,473.41,77.88
