,Id,Series,Time,CPU_Load,Power,Network_RX,Network_TX,Inlet_Temperature,CPU1_Temperature,CPU2_Temperature,Fan_speed1,Fan_speed2,Fan_speed3,Fan_speed4,Ram,Ram_Used,No_Of_Running_vms,CPU_cores,CPU_cores_used,Ambient_Temperature,Cooling_Power,Total_Power,CPU_Temp_Max
0,qh2-rcc1752018-10-0911:20:00,qh2-rcc175 ,2018-10-09 11:20:00,22.75,217.33,369985.43,159803.33,17.0,60.07,60.3,9287.83,9315.83,9289.0,9276.17,515639.0,354870.0,17.0,64.0,64.0,77.3,83.63,300.96,60.3
1,qh2-rcc1752018-10-0911:30:00,qh2-rcc175 ,2018-10-09 11:30:00,22.8,215.07,89682.5,354649.28,17.0,59.52,61.28,9142.0,9168.83,9140.83,9136.17,515639.0,354870.0,17.0,64.0,64.0,78.28,82.76,297.82,61.28
2,qh2-rcc1752018-10-0911:40:00,qh2-rcc175 ,2018-10-09 11:40:00,22.85,215.6,358092.6,1016185.87,17.15,58.95,60.28,9247.0,9275.0,9240.0,9230.67,515639.0,354870.0,17.0,64.0,64.0,77.43,82.96,298.56,60.28
3,qh2-rcc1752018-10-0911:50:00,qh2-rcc175 ,2018-10-09 11:50:00,22.57,215.73,432525.13,205964.54,17.07,58.95,60.42,9245.83,9279.67,9248.17,9249.33,515639.0,354870.0,17.0,64.0,64.0,77.48,83.01,298.75,60.42
4,qh2-rcc1752018-10-0912:00:00,qh2-rcc175 ,2018-10-09 12:00:00,21.17,204.4,435625.7,187706.46,17.0,57.78,58.05,9262.17,9276.17,9257.5,9256.33,515639.0,354870.0,17.0,64.0,64.0,75.05,78.65,283.05,58.05
5,qh2-rcc1752018-10-0912:10:00,qh2-rcc175 ,2018-10-09 12:10:00,22.7,214.0,64365.54,351055.06,17.2,58.65,60.1,9346.17,9369.5,9347.33,9356.67,515639.0,354870.0,17.0,64.0,64.0,77.3,82.35,296.35,60.1
6,qh2-rcc1752018-10-0912:20:00,qh2-rcc175 ,2018-10-09 12:20:00,24.47,218.53,367459.25,403909.6,17.0,59.85,60.37,9296.0,9326.33,9294.83,9294.83,515639.0,354870.0,17.0,64.0,64.0,77.37,84.09,302.62,60.37
7,qh2-rcc1752018-10-0912:30:00,qh2-rcc175 ,2018-10-09 12:30:00,26.19,218.0,1011016.1,149843.08,17.27,60.38,60.3,9383.5,9384.67,9378.83,9378.83,515639.0,354870.0,17.0,64.0,64.0,77.65,83.89,301.89,60.38
8,qh2-rcc1752018-10-0912:40:00,qh2-rcc175 ,2018-10-09 12:40:00,26.39,219.2,1239428.08,866676.96,17.0,60.43,60.25,9336.83,9349.67,9333.33,9332.17,515639.0,354870.0,17.0,64.0,64.0,77.43,84.35,303.55,60.43
9,qh2-rcc1752018-10-0912:50:00,qh2-rcc175 ,2018-10-09 12:50:00,23.89,216.53,363497.1,309272.05,17.23,60.13,60.98,9192.17,9222.5,9198.0,9207.33,515639.0,354870.0,17.0,64.0,64.0,78.22,83.32,299.85,60.98
