,Id,Series,Time,CPU_Load,Power,Network_RX,Network_TX,Inlet_Temperature,CPU1_Temperature,CPU2_Temperature,Fan_speed1,Fan_speed2,Fan_speed3,Fan_speed4,Ram,Ram_Used,No_Of_Running_vms,CPU_cores,CPU_cores_used,Ambient_Temperature,Cooling_Power,Total_Power,CPU_Temp_Max
0,qh2-rcc1612018-10-0911:20:00,qh2-rcc161 ,2018-10-09 11:20:00,22.44,258.53,218237.98,195685.7,19.0,69.22,63.23,8908.67,8911.0,8897.0,8839.83,515639.0,453174.0,8.0,64.0,64.0,88.22,92.56,351.1,69.22
1,qh2-rcc1612018-10-0911:30:00,qh2-rcc161 ,2018-10-09 11:30:00,19.48,249.6,78702.7,750123.63,19.0,65.67,60.6,8927.33,8919.17,8912.17,8841.0,515639.0,453174.0,8.0,64.0,64.0,84.67,89.36,338.96,65.67
2,qh2-rcc1612018-10-0911:40:00,qh2-rcc161 ,2018-10-09 11:40:00,19.6,246.53,43384.96,68409.92,19.1,65.92,60.27,8935.5,8923.83,8920.33,8835.17,515639.0,453174.0,8.0,64.0,64.0,85.02,88.27,334.8,65.92
3,qh2-rcc1612018-10-0911:50:00,qh2-rcc161 ,2018-10-09 11:50:00,19.54,248.93,200898.05,882827.97,19.03,65.77,61.2,8990.33,8956.5,8958.83,8885.33,515639.0,453174.0,8.0,64.0,64.0,84.8,89.13,338.06,65.77
4,qh2-rcc1612018-10-0912:00:00,qh2-rcc161 ,2018-10-09 12:00:00,18.62,254.8,162022.3,7333781.11,19.0,66.48,61.47,9020.67,9000.83,8992.67,8919.17,515639.0,453174.0,8.0,64.0,64.0,85.48,91.23,346.03,66.48
5,qh2-rcc1612018-10-0912:10:00,qh2-rcc161 ,2018-10-09 12:10:00,18.51,255.47,89007.27,5626334.59,19.15,66.12,61.25,9054.5,9026.5,9025.33,8961.17,515639.0,453174.0,8.0,64.0,64.0,85.27,91.46,346.93,66.12
6,qh2-rcc1612018-10-0912:20:00,qh2-rcc161 ,2018-10-09 12:20:00,18.44,252.27,54747.08,546362.2,19.0,65.67,61.77,9115.17,9077.83,9093.0,9005.5,515639.0,453174.0,8.0,64.0,64.0,84.67,90.32,342.59,65.67
7,qh2-rcc1612018-10-0912:30:00,qh2-rcc161 ,2018-10-09 12:30:00,18.73,256.27,490020.77,6449841.15,19.15,66.05,61.47,9171.17,9150.17,9137.33,9052.17,515639.0,453174.0,8.0,64.0,64.0,85.2,91.75,348.02,66.05
8,qh2-rcc1612018-10-0912:40:00,qh2-rcc161 ,2018-10-09 12:40:00,18.71,254.27,56203.97,6403019.31,19.0,66.92,61.33,8986.83,8958.83,8951.83,8887.67,515639.0,453174.0,8.0,64.0,64.0,85.92,91.03,345.3,66.92
9,qh2-rcc1612018-10-0912:50:00,qh2-rcc161 ,2018-10-09 12:50:00,18.23,247.2,170193.31,57749.36,19.12,66.87,60.32,8967.0,8944.83,8955.33,8880.67,515639.0,453174.0,8.0,64.0,64.0,85.98,88.5,335.7,66.87
