,Id,Series,Time,CPU_Load,Power,Network_RX,Network_TX,Inlet_Temperature,CPU1_Temperature,CPU2_Temperature,Fan_speed1,Fan_speed2,Fan_speed3,Fan_speed4,Ram,Ram_Used,No_Of_Running_vms,CPU_cores,CPU_cores_used,Ambient_Temperature,Cooling_Power,Total_Power,CPU_Temp_Max
0,qh2-rcc1532018-10-0911:20:00,qh2-rcc153 ,2018-10-09 11:20:00,18.36,224.0,365926.25,246813.76,21.0,63.1,53.75,8990.33,9030.0,9012.5,9096.5,515639.0,381494.0,10.0,64.0,64.0,84.1,72.36,296.36,63.1
1,qh2-rcc1532018-10-0911:30:00,qh2-rcc153 ,2018-10-09 11:30:00,18.05,224.13,238223.03,279099.04,21.0,63.15,53.0,9172.33,9238.83,9193.33,9284.33,515639.0,381494.0,10.0,64.0,64.0,84.15,72.4,296.54,63.15
2,qh2-rcc1532018-10-0911:40:00,qh2-rcc153 ,2018-10-09 11:40:00,18.77,223.6,148671.97,275638.56,21.07,62.9,52.87,9202.67,9254.0,9216.67,9279.67,515639.0,381494.0,10.0,64.0,64.0,83.97,72.23,295.83,62.9
3,qh2-rcc1532018-10-0911:50:00,qh2-rcc153 ,2018-10-09 11:50:00,18.08,223.87,467396.57,311005.28,21.02,63.02,53.05,9168.83,9213.17,9185.17,9243.5,515639.0,381494.0,10.0,64.0,64.0,84.03,72.32,296.18,63.02
4,qh2-rcc1532018-10-0912:00:00,qh2-rcc153 ,2018-10-09 12:00:00,19.0,230.27,292971.21,120288.59,21.0,64.38,54.53,9104.67,9150.17,9128.0,9192.17,515639.0,381494.0,10.0,64.0,64.0,85.38,74.38,304.65,64.38
5,qh2-rcc1532018-10-0912:10:00,qh2-rcc153 ,2018-10-09 12:10:00,19.43,231.33,143455.51,254456.21,21.22,65.0,54.42,9145.5,9191.0,9163.0,9255.17,515639.0,381494.0,10.0,64.0,64.0,86.22,74.73,306.06,65.0
6,qh2-rcc1532018-10-0912:20:00,qh2-rcc153 ,2018-10-09 12:20:00,18.7,227.6,233143.52,377342.29,21.0,64.62,53.95,9033.5,9070.83,9045.17,9133.83,515639.0,381494.0,10.0,64.0,64.0,85.62,73.52,301.12,64.62
7,qh2-rcc1532018-10-0912:30:00,qh2-rcc153 ,2018-10-09 12:30:00,19.05,230.8,294133.34,190059.17,21.2,64.67,54.68,9130.33,9160.67,9150.17,9226.0,515639.0,381494.0,10.0,64.0,64.0,85.87,74.56,305.36,64.67
8,qh2-rcc1532018-10-0912:40:00,qh2-rcc153 ,2018-10-09 12:40:00,19.12,229.73,140787.35,233674.37,21.0,64.18,54.23,9184.0,9229.5,9198.0,9275.0,515639.0,381494.0,10.0,64.0,64.0,85.18,74.21,303.95,64.18
9,qh2-rcc1532018-10-0912:50:00,qh2-rcc153 ,2018-10-09 12:50:00,19.18,236.8,387723.88,259842.92,21.22,64.32,54.57,9136.17,9178.17,9166.5,9231.83,515639.0,381494.0,10.0,64.0,64.0,85.53,76.49,313.29,64.32
10,qh2-rcc1532018-10-0913:00:00,qh2-rcc153 ,2018-10-09 13:00:00,18.8,237.47,275501.75,138082.88,21.0,67.38,56.47,8579.67,8625.17,8582.0,8668.33,515639.0,381494.0,10.0,64.0,64.0,88.38,76.71,314.18,67.38
11,qh2-rcc1532018-10-0913:10:00,qh2-rcc153 ,2018-10-09 13:10:00,19.17,245.2,132008.6,137836.84,21.12,67.83,57.4,8589.0,8631.0,8596.0,8695.17,515639.0,381494.0,10.0,64.0,64.0,88.95,79.21,324.41,67.83
12,qh2-rcc1532018-10-0913:20:00,qh2-rcc153 ,2018-10-09 13:20:00,20.17,251.2,280564.15,371235.38,21.0,68.02,58.15,8590.17,8654.33,8617.0,8706.83,515639.0,381494.0,10.0,64.0,64.0,89.02,81.15,332.35,68.02
13,qh2-rcc1532018-10-0913:30:00,qh2-rcc153 ,2018-10-09 13:30:00,18.55,244.13,259454.88,69119.52,21.08,67.35,57.13,8508.5,8565.67,8508.5,8607.67,515639.0,381494.0,10.0,64.0,64.0,88.43,78.86,323.0,67.35
14,qh2-rcc1532018-10-0913:40:00,qh2-rcc153 ,2018-10-09 13:40:00,18.74,245.2,105086.18,63680.3,21.0,67.45,57.48,8554.0,8604.17,8557.5,8648.5,515639.0,381494.0,10.0,64.0,64.0,88.45,79.21,324.41,67.45
15,qh2-rcc1532018-10-0913:50:00,qh2-rcc153 ,2018-10-09 13:50:00,18.74,244.53,260358.07,95062.96,21.15,67.57,57.2,8558.67,8619.33,8569.17,8661.33,515639.0,381494.0,10.0,64.0,64.0,88.72,78.99,323.53,67.57
16,qh2-rcc1532018-10-0914:00:00,qh2-rcc153 ,2018-10-09 14:00:00,19.1,246.13,285661.31,281981.46,21.0,67.58,57.53,8500.33,8545.83,8507.33,8611.17,515639.0,381494.0,10.0,64.0,64.0,88.58,79.51,325.64,67.58
17,qh2-rcc1532018-10-0914:10:00,qh2-rcc153 ,2018-10-09 14:10:00,18.98,243.47,122703.77,97422.76,21.07,67.48,56.88,8559.83,8607.67,8570.33,8661.33,515639.0,381494.0,10.0,64.0,64.0,88.55,78.65,322.11,67.48
18,qh2-rcc1532018-10-0914:20:00,qh2-rcc153 ,2018-10-09 14:20:00,18.98,247.07,116357.3,104011.58,21.12,67.97,57.38,8561.0,8607.67,8579.67,8668.33,515639.0,381494.0,10.0,64.0,64.0,89.08,79.81,326.88,67.97
19,qh2-rcc1532018-10-0914:30:00,qh2-rcc153 ,2018-10-09 14:30:00,18.8,243.2,115987.91,122856.13,21.0,68.3,56.9,8659.0,8717.33,8682.33,8753.5,515639.0,381494.0,10.0,64.0,64.0,89.3,78.56,321.76,68.3
20,qh2-rcc1532018-10-0914:40:00,qh2-rcc153 ,2018-10-09 14:40:00,19.18,246.8,263221.67,262003.03,21.0,67.7,57.55,8676.5,8733.67,8698.67,8781.5,515639.0,381494.0,10.0,64.0,64.0,88.7,79.73,326.53,67.7
21,qh2-rcc1532018-10-0914:50:00,qh2-rcc153 ,2018-10-09 14:50:00,18.72,242.4,293579.16,94587.96,21.0,66.08,55.7,9056.83,9094.17,9084.83,9163.0,515639.0,381494.0,10.0,64.0,64.0,87.08,78.3,320.7,66.08
22,qh2-rcc1532018-10-0915:00:00,qh2-rcc153 ,2018-10-09 15:00:00,20.18,253.2,167535.55,106567.87,21.25,67.15,57.87,8908.67,8949.5,8929.67,9002.0,515639.0,381494.0,10.0,64.0,64.0,88.4,81.79,334.99,67.15
23,qh2-rcc1532018-10-0915:10:00,qh2-rcc153 ,2018-10-09 15:10:00,20.23,252.13,279983.46,161084.77,21.23,66.92,57.33,9089.5,9143.17,9108.17,9191.0,515639.0,381494.0,10.0,64.0,64.0,88.15,81.45,333.58,66.92
24,qh2-rcc1532018-10-0915:20:00,qh2-rcc153 ,2018-10-09 15:20:00,20.65,256.4,271924.93,249659.51,21.07,68.77,58.92,8767.5,8829.33,8803.67,8876.0,515639.0,381494.0,10.0,64.0,64.0,89.83,82.83,339.23,68.77
25,qh2-rcc1532018-10-0915:30:00,qh2-rcc153 ,2018-10-09 15:30:00,18.7,245.87,247153.61,73504.36,21.25,67.77,57.2,8659.0,8715.0,8675.33,8762.83,515639.0,381494.0,10.0,64.0,64.0,89.02,79.42,325.29,67.77
26,qh2-rcc1532018-10-0915:40:00,qh2-rcc153 ,2018-10-09 15:40:00,18.5,243.33,262847.78,72346.57,21.0,67.18,57.0,8517.83,8563.33,8523.67,8629.83,515639.0,381494.0,10.0,64.0,64.0,88.18,78.61,321.94,67.18
27,qh2-rcc1532018-10-0915:50:00,qh2-rcc153 ,2018-10-09 15:50:00,33.03,293.07,10349269.33,678537.55,21.22,75.23,59.07,9373.0,9397.5,9390.5,9465.17,515639.0,381494.0,10.0,64.0,64.0,96.45,94.67,387.74,75.23
28,qh2-rcc1532018-10-0916:00:00,qh2-rcc153 ,2018-10-09 16:00:00,41.36,322.27,9941739.83,941151.26,21.07,79.62,59.78,9919.0,10019.33,9964.5,10035.67,515639.0,381494.0,10.0,64.0,64.0,100.68,104.1,426.37,79.62
29,qh2-rcc1532018-10-0916:10:00,qh2-rcc153 ,2018-10-09 16:10:00,41.64,326.0,1776556.12,526185.42,21.33,80.08,59.62,9956.33,10054.33,9970.33,10045.0,515639.0,381494.0,10.0,64.0,64.0,101.42,105.31,431.31,80.08
