No,year,month,day,hour,Speed,Temperature
689,2016,4,29,18,2.6805,15.9045
690,2016,4,29,19,2.3572,14.4898
691,2016,4,29,20,1.5607,14.3285
692,2016,4,29,21,1.2833,14.6625
693,2016,4,29,22,1.2314,13.7258
694,2016,4,29,23,1.803,12.8958
695,2016,4,30,0,1.8615,12.6057
696,2016,4,30,1,2.1517,12.6128
697,2016,4,30,2,1.9457,13.1827
698,2016,4,30,3,1.647,13.494
699,2016,4,30,4,2.0828,13.4547
700,2016,4,30,5,0.7273,13.4518
701,2016,4,30,6,1.1207,13.1972
702,2016,4,30,7,0.3702,16.033
703,2016,4,30,8,0.5766,16.8822
704,2016,4,30,9,1.6228,17.664
705,2016,4,30,10,3.3242,17.7587
706,2016,4,30,11,3.2543,17.99
707,2016,4,30,12,3.7929,17.4995
708,2016,4,30,13,3.189,18.1665
709,2016,4,30,14,3.3294,18.295
710,2016,4,30,15,3.1455,17.8773
711,2016,4,30,16,2.807,17.9218
712,2016,4,30,17,2.8985,17.3035
713,2016,4,30,18,2.5953,16.8927
714,2016,4,30,19,2.4457,15.7032
715,2016,4,30,20,1.8399,15.3725
716,2016,4,30,21,0.8791,15.7487
717,2016,4,30,22,0.2101,14.1165
718,2016,4,30,23,0.4686,13.4052
